image_path,width,height,area
imagenet-1k-wds-subset2-super/train/n01491361/n01491361_11268.png,4290,3216,13796640
imagenet-1k-wds-subset2-super/train/n01491361/n01491361_11326.png,3600,2400,8640000
imagenet-1k-wds-subset2-super/train/n01491361/n01491361_11372.png,3000,1998,5994000
imagenet-1k-wds-subset2-super/train/n01491361/n01491361_11449.png,3000,1998,5994000
imagenet-1k-wds-subset2-super/train/n01491361/n01491361_11496.png,3840,2562,9838080
imagenet-1k-wds-subset2-super/train/n01491361/n01491361_11551.png,3000,1998,5994000
imagenet-1k-wds-subset2-super/train/n01491361/n01491361_11572.png,3000,1998,5994000
imagenet-1k-wds-subset2-super/train/n01491361/n01491361_1167.png,2340,1758,4113720
imagenet-1k-wds-subset2-super/train/n01491361/n01491361_11794.png,3000,1878,5634000
imagenet-1k-wds-subset2-super/train/n01491361/n01491361_11864.png,2400,1572,3772800
imagenet-1k-wds-subset2-super/train/n01491361/n01491361_1183.png,3000,1998,5994000
imagenet-1k-wds-subset2-super/train/n01491361/n01491361_11184.png,2400,1866,4478400
imagenet-1k-wds-subset2-super/train/n01494475/n01494475_10175.png,3000,1998,5994000
imagenet-1k-wds-subset2-super/train/n01494475/n01494475_103.png,2700,2028,5475600
imagenet-1k-wds-subset2-super/train/n01494475/n01494475_10397.png,3000,1998,5994000
imagenet-1k-wds-subset2-super/train/n01494475/n01494475_10464.png,3000,2064,6192000
imagenet-1k-wds-subset2-super/train/n01494475/n01494475_1064.png,2898,1932,5598936
imagenet-1k-wds-subset2-super/train/n01494475/n01494475_10749.png,3000,2250,6750000
imagenet-1k-wds-subset2-super/train/n01494475/n01494475_10843.png,3900,2640,10296000
imagenet-1k-wds-subset2-super/train/n01494475/n01494475_10879.png,3000,2088,6264000
imagenet-1k-wds-subset2-super/train/n01494475/n01494475_1096.png,3840,2814,10805760
imagenet-1k-wds-subset2-super/train/n01494475/n01494475_11054.png,3000,2250,6750000
imagenet-1k-wds-subset2-super/train/n01494475/n01494475_11101.png,3000,1998,5994000
imagenet-1k-wds-subset2-super/train/n01494475/n01494475_11272.png,3564,2376,8468064
imagenet-1k-wds-subset2-super/train/n01494475/n01494475_11314.png,3000,2250,6750000
imagenet-1k-wds-subset2-super/train/n01494475/n01494475_11391.png,3000,2250,6750000
imagenet-1k-wds-subset2-super/train/n01494475/n01494475_11519.png,2250,3000,6750000
imagenet-1k-wds-subset2-super/train/n01494475/n01494475_1164.png,3000,2250,6750000
imagenet-1k-wds-subset2-super/train/n01494475/n01494475_117.png,2850,1998,5694300
imagenet-1k-wds-subset2-super/train/n01494475/n01494475_1174.png,3000,2250,6750000
imagenet-1k-wds-subset2-super/train/n01494475/n01494475_11776.png,3000,2250,6750000
imagenet-1k-wds-subset2-super/train/n01494475/n01494475_11816.png,3600,2400,8640000
imagenet-1k-wds-subset2-super/train/n01494475/n01494475_12014.png,3000,2274,6822000
imagenet-1k-wds-subset2-super/train/n01494475/n01494475_12087.png,3000,1998,5994000
imagenet-1k-wds-subset2-super/train/n01494475/n01494475_12115.png,3000,2250,6750000
imagenet-1k-wds-subset2-super/train/n01494475/n01494475_1222.png,3000,1998,5994000
imagenet-1k-wds-subset2-super/train/n01494475/n01494475_12323.png,3000,2250,6750000
imagenet-1k-wds-subset2-super/train/n01494475/n01494475_12377.png,4200,2538,10659600
imagenet-1k-wds-subset2-super/train/n01494475/n01494475_12528.png,4800,3588,17222400
imagenet-1k-wds-subset2-super/train/n01494475/n01494475_12583.png,3000,1998,5994000
imagenet-1k-wds-subset2-super/train/n01494475/n01494475_12652.png,3000,1998,5994000
imagenet-1k-wds-subset2-super/train/n01494475/n01494475_12716.png,4284,2856,12235104
imagenet-1k-wds-subset2-super/train/n01494475/n01494475_1220.png,3840,2493,9573120
imagenet-1k-wds-subset2-super/train/n01494475/n01494475_1001.png,3200,2400,7680000
imagenet-1k-wds-subset2-super/train/n01496331/n01496331_10045.png,588,258,151704
imagenet-1k-wds-subset2-super/train/n01496331/n01496331_10091.png,3600,2700,9720000
imagenet-1k-wds-subset2-super/train/n01496331/n01496331_10137.png,3000,2214,6642000
imagenet-1k-wds-subset2-super/train/n01496331/n01496331_10258.png,2070,1500,3105000
imagenet-1k-wds-subset2-super/train/n01496331/n01496331_1037.png,1440,1152,1658880
imagenet-1k-wds-subset2-super/train/n01496331/n01496331_10422.png,3000,2400,7200000
imagenet-1k-wds-subset2-super/train/n01496331/n01496331_10521.png,4140,3180,13165200
imagenet-1k-wds-subset2-super/train/n01496331/n01496331_10607.png,3000,1872,5616000
imagenet-1k-wds-subset2-super/train/n01496331/n01496331_10664.png,3000,1998,5994000
imagenet-1k-wds-subset2-super/train/n01496331/n01496331_10734.png,3840,2880,11059200
imagenet-1k-wds-subset2-super/train/n01496331/n01496331_10810.png,4800,3600,17280000
imagenet-1k-wds-subset2-super/train/n01496331/n01496331_10888.png,2406,1476,3551256
imagenet-1k-wds-subset2-super/train/n01496331/n01496331_10951.png,3840,2880,11059200
imagenet-1k-wds-subset2-super/train/n01496331/n01496331_11030.png,1350,1464,1976400
imagenet-1k-wds-subset2-super/train/n01496331/n01496331_11078.png,1752,1170,2049840
imagenet-1k-wds-subset2-super/train/n01496331/n01496331_11170.png,3000,1776,5328000
imagenet-1k-wds-subset2-super/train/n01496331/n01496331_11209.png,3600,2700,9720000
imagenet-1k-wds-subset2-super/train/n01496331/n01496331_11242.png,1152,774,891648
imagenet-1k-wds-subset2-super/train/n01496331/n01496331_1134.png,3000,2250,6750000
imagenet-1k-wds-subset2-super/train/n01496331/n01496331_11438.png,1500,1128,1692000
imagenet-1k-wds-subset2-super/train/n01496331/n01496331_11487.png,2100,1482,3112200
imagenet-1k-wds-subset2-super/train/n01496331/n01496331_11516.png,3900,2574,10038600
imagenet-1k-wds-subset2-super/train/n01496331/n01496331_11547.png,2100,1398,2935800
imagenet-1k-wds-subset2-super/train/n01496331/n01496331_11691.png,2460,1662,4088520
imagenet-1k-wds-subset2-super/train/n01496331/n01496331_11631.png,3840,1860,7142400
imagenet-1k-wds-subset2-super/train/n01496331/n01496331_11721.png,3840,2826,10851840
imagenet-1k-wds-subset2-super/train/n01496331/n01496331_11758.png,4824,3228,15571872
imagenet-1k-wds-subset2-super/train/n01496331/n01496331_11835.png,2400,1542,3700800
imagenet-1k-wds-subset2-super/train/n01496331/n01496331_11875.png,1296,864,1119744
imagenet-1k-wds-subset2-super/train/n01496331/n01496331_11929.png,3840,2880,11059200
imagenet-1k-wds-subset2-super/train/n01496331/n01496331_11979.png,3840,2568,9861120
imagenet-1k-wds-subset2-super/train/n01496331/n01496331_12036.png,1200,900,1080000
imagenet-1k-wds-subset2-super/train/n01498041/n01498041_10057.png,3000,2250,6750000
imagenet-1k-wds-subset2-super/train/n01498041/n01498041_10100.png,3000,2250,6750000
imagenet-1k-wds-subset2-super/train/n01498041/n01498041_10133.png,2250,3000,6750000
imagenet-1k-wds-subset2-super/train/n01498041/n01498041_10182.png,3000,2250,6750000
imagenet-1k-wds-subset2-super/train/n01498041/n01498041_10202.png,3000,2250,6750000
imagenet-1k-wds-subset2-super/train/n01498041/n01498041_10238.png,3000,1764,5292000
imagenet-1k-wds-subset2-super/train/n01498041/n01498041_10276.png,3000,2586,7758000
imagenet-1k-wds-subset2-super/train/n01498041/n01498041_10284.png,3000,2250,6750000
imagenet-1k-wds-subset2-super/train/n01498041/n01498041_10307.png,3000,2250,6750000
imagenet-1k-wds-subset2-super/train/n01498041/n01498041_10341.png,2154,3000,6462000
imagenet-1k-wds-subset2-super/train/n01498041/n01498041_10405.png,3000,1932,5796000
imagenet-1k-wds-subset2-super/train/n01498041/n01498041_10429.png,3000,2250,6750000
imagenet-1k-wds-subset2-super/train/n01498041/n01498041_10481.png,3000,2250,6750000
imagenet-1k-wds-subset2-super/train/n01498041/n01498041_10516.png,3000,2250,6750000
imagenet-1k-wds-subset2-super/train/n01498041/n01498041_10566.png,3000,2250,6750000
imagenet-1k-wds-subset2-super/train/n01498041/n01498041_10595.png,3000,1998,5994000
imagenet-1k-wds-subset2-super/train/n01498041/n01498041_1061.png,3000,1788,5364000
imagenet-1k-wds-subset2-super/train/n01498041/n01498041_10646.png,3000,2250,6750000
imagenet-1k-wds-subset2-super/train/n01498041/n01498041_10665.png,3000,2250,6750000
imagenet-1k-wds-subset2-super/train/n01498041/n01498041_10688.png,3000,2250,6750000
imagenet-1k-wds-subset2-super/train/n01498041/n01498041_10708.png,3000,2250,6750000
imagenet-1k-wds-subset2-super/train/n01498041/n01498041_10739.png,3000,2250,6750000
imagenet-1k-wds-subset2-super/train/n01498041/n01498041_10779.png,3000,2142,6426000
imagenet-1k-wds-subset2-super/train/n01498041/n01498041_10829.png,3000,2250,6750000
imagenet-1k-wds-subset2-super/train/n01498041/n01498041_10869.png,3600,2394,8618400
imagenet-1k-wds-subset2-super/train/n01498041/n01498041_10895.png,2142,3000,6426000
imagenet-1k-wds-subset2-super/train/n01498041/n01498041_10927.png,3000,2250,6750000
imagenet-1k-wds-subset2-super/train/n01498041/n01498041_10965.png,3000,2250,6750000
imagenet-1k-wds-subset2-super/train/n01498041/n01498041_11001.png,3000,2250,6750000
imagenet-1k-wds-subset2-super/train/n01498041/n01498041_11028.png,3000,2250,6750000
imagenet-1k-wds-subset2-super/train/n01498041/n01498041_11053.png,3000,2250,6750000
imagenet-1k-wds-subset2-super/train/n01498041/n01498041_11075.png,2646,3000,7938000
imagenet-1k-wds-subset2-super/train/n01514668/n01514668_10025.png,2400,2592,6220800
imagenet-1k-wds-subset2-super/train/n01514668/n01514668_10237.png,3000,1998,5994000
imagenet-1k-wds-subset2-super/train/n01514668/n01514668_10356.png,3000,2250,6750000
imagenet-1k-wds-subset2-super/train/n01514668/n01514668_10532.png,2010,3000,6030000
imagenet-1k-wds-subset2-super/train/n01514668/n01514668_10651.png,3000,2010,6030000
imagenet-1k-wds-subset2-super/train/n01514668/n01514668_10693.png,3000,1998,5994000
imagenet-1k-wds-subset2-super/train/n01514668/n01514668_10769.png,2106,3000,6318000
imagenet-1k-wds-subset2-super/train/n01514668/n01514668_1089.png,3000,1998,5994000
imagenet-1k-wds-subset2-super/train/n01514668/n01514668_10926.png,1698,2544,4319712
imagenet-1k-wds-subset2-super/train/n01514668/n01514668_11044.png,3000,1998,5994000
imagenet-1k-wds-subset2-super/train/n01514668/n01514668_11121.png,1992,3000,5976000
imagenet-1k-wds-subset2-super/train/n01514668/n01514668_11185.png,3000,2160,6480000
imagenet-1k-wds-subset2-super/train/n01514668/n01514668_11333.png,2304,2682,6179328
imagenet-1k-wds-subset2-super/train/n01514668/n01514668_11489.png,3000,1686,5058000
imagenet-1k-wds-subset2-super/train/n01514668/n01514668_11608.png,3000,2268,6804000
imagenet-1k-wds-subset2-super/train/n01514668/n01514668_11701.png,3000,1884,5652000
imagenet-1k-wds-subset2-super/train/n01514668/n01514668_11829.png,3000,2250,6750000
imagenet-1k-wds-subset2-super/train/n01514668/n01514668_12044.png,2160,3000,6480000
imagenet-1k-wds-subset2-super/train/n01514668/n01514668_12194.png,3000,2250,6750000
imagenet-1k-wds-subset2-super/train/n01514668/n01514668_12285.png,3198,2400,7675200
imagenet-1k-wds-subset2-super/train/n01514668/n01514668_12460.png,3000,2250,6750000
imagenet-1k-wds-subset2-super/train/n01514668/n01514668_12629.png,1998,3000,5994000
imagenet-1k-wds-subset2-super/train/n01514668/n01514668_12661.png,3000,2124,6372000
imagenet-1k-wds-subset2-super/train/n01514668/n01514668_12806.png,3000,2250,6750000
imagenet-1k-wds-subset2-super/train/n01514668/n01514668_12849.png,3000,2142,6426000
imagenet-1k-wds-subset2-super/train/n01514668/n01514668_12872.png,3000,2250,6750000
imagenet-1k-wds-subset2-super/train/n01514668/n01514668_12933.png,3000,2442,7326000
imagenet-1k-wds-subset2-super/train/n01514668/n01514668_12985.png,3000,2250,6750000
imagenet-1k-wds-subset2-super/train/n01514668/n01514668_13073.png,3000,2364,7092000
imagenet-1k-wds-subset2-super/train/n01514668/n01514668_13124.png,3000,2250,6750000
imagenet-1k-wds-subset2-super/train/n01514668/n01514668_13179.png,3000,2004,6012000
imagenet-1k-wds-subset2-super/train/n01514668/n01514668_13247.png,3000,2250,6750000
imagenet-1k-wds-subset2-super/train/n01514859/n01514859_10041.png,3000,2274,6822000
imagenet-1k-wds-subset2-super/train/n01514859/n01514859_10074.png,3000,2304,6912000
imagenet-1k-wds-subset2-super/train/n01514859/n01514859_10158.png,1998,3000,5994000
imagenet-1k-wds-subset2-super/train/n01514859/n01514859_10192.png,3000,2250,6750000
imagenet-1k-wds-subset2-super/train/n01514859/n01514859_10229.png,2004,3000,6012000
imagenet-1k-wds-subset2-super/train/n01514859/n01514859_10274.png,3000,2250,6750000
imagenet-1k-wds-subset2-super/train/n01514859/n01514859_10305.png,3000,2004,6012000
imagenet-1k-wds-subset2-super/train/n01514859/n01514859_10320.png,3000,2844,8532000
imagenet-1k-wds-subset2-super/train/n01514859/n01514859_10335.png,3000,2250,6750000
imagenet-1k-wds-subset2-super/train/n01514859/n01514859_10367.png,3000,2250,6750000
imagenet-1k-wds-subset2-super/train/n01514859/n01514859_104.png,3000,2082,6246000
imagenet-1k-wds-subset2-super/train/n01514859/n01514859_10416.png,2202,3000,6606000
imagenet-1k-wds-subset2-super/train/n01514859/n01514859_10432.png,2010,3000,6030000
imagenet-1k-wds-subset2-super/train/n01514859/n01514859_10465.png,3000,2250,6750000
imagenet-1k-wds-subset2-super/train/n01514859/n01514859_10496.png,2388,3000,7164000
imagenet-1k-wds-subset2-super/train/n01514859/n01514859_10521.png,3000,2250,6750000
imagenet-1k-wds-subset2-super/train/n01514859/n01514859_10555.png,3000,2400,7200000
imagenet-1k-wds-subset2-super/train/n01514859/n01514859_10582.png,3000,1998,5994000
imagenet-1k-wds-subset2-super/train/n01514859/n01514859_10599.png,3000,1998,5994000
imagenet-1k-wds-subset2-super/train/n01514859/n01514859_10633.png,3000,1998,5994000
imagenet-1k-wds-subset2-super/train/n01514859/n01514859_10653.png,2430,3000,7290000
imagenet-1k-wds-subset2-super/train/n01514859/n01514859_10700.png,4800,3600,17280000
imagenet-1k-wds-subset2-super/train/n01514859/n01514859_10744.png,1914,3000,5742000
imagenet-1k-wds-subset2-super/train/n01514859/n01514859_1078.png,3000,2250,6750000
imagenet-1k-wds-subset2-super/train/n01514859/n01514859_10791.png,3000,1998,5994000
imagenet-1k-wds-subset2-super/train/n01514859/n01514859_10810.png,3000,2250,6750000
imagenet-1k-wds-subset2-super/train/n01514859/n01514859_10845.png,3000,1998,5994000
imagenet-1k-wds-subset2-super/train/n01514859/n01514859_10859.png,3840,2700,10368000
imagenet-1k-wds-subset2-super/train/n01514859/n01514859_10902.png,3000,2604,7812000
imagenet-1k-wds-subset2-super/train/n01514859/n01514859_10927.png,3000,2400,7200000
imagenet-1k-wds-subset2-super/train/n01514859/n01514859_10959.png,3000,1998,5994000
imagenet-1k-wds-subset2-super/train/n01514859/n01514859_10988.png,3000,2250,6750000
imagenet-1k-wds-subset2-super/train/n01518878/n01518878_10019.png,3000,1998,5994000
imagenet-1k-wds-subset2-super/train/n01518878/n01518878_10083.png,3000,1998,5994000
imagenet-1k-wds-subset2-super/train/n01518878/n01518878_1015.png,3000,2250,6750000
imagenet-1k-wds-subset2-super/train/n01518878/n01518878_10239.png,3000,1992,5976000
imagenet-1k-wds-subset2-super/train/n01518878/n01518878_10354.png,3000,2250,6750000
imagenet-1k-wds-subset2-super/train/n01518878/n01518878_10436.png,3000,2004,6012000
imagenet-1k-wds-subset2-super/train/n01518878/n01518878_1048.png,3000,1998,5994000
imagenet-1k-wds-subset2-super/train/n01518878/n01518878_10581.png,2976,3000,8928000
imagenet-1k-wds-subset2-super/train/n01518878/n01518878_10878.png,1998,3000,5994000
imagenet-1k-wds-subset2-super/train/n01518878/n01518878_109.png,3000,2250,6750000
imagenet-1k-wds-subset2-super/train/n01518878/n01518878_1095.png,3000,2250,6750000
imagenet-1k-wds-subset2-super/train/n01518878/n01518878_11013.png,3000,2250,6750000
imagenet-1k-wds-subset2-super/train/n01518878/n01518878_1113.png,3000,2250,6750000
imagenet-1k-wds-subset2-super/train/n01518878/n01518878_1120.png,3000,1998,5994000
imagenet-1k-wds-subset2-super/train/n01518878/n01518878_11325.png,3000,2250,6750000
imagenet-1k-wds-subset2-super/train/n01518878/n01518878_11437.png,3000,2520,7560000
imagenet-1k-wds-subset2-super/train/n01518878/n01518878_11579.png,3000,2250,6750000
imagenet-1k-wds-subset2-super/train/n01518878/n01518878_11647.png,2250,3000,6750000
imagenet-1k-wds-subset2-super/train/n01518878/n01518878_1175.png,2250,3000,6750000
imagenet-1k-wds-subset2-super/train/n01518878/n01518878_11772.png,2250,3000,6750000
imagenet-1k-wds-subset2-super/train/n01518878/n01518878_118.png,3000,2130,6390000
imagenet-1k-wds-subset2-super/train/n01518878/n01518878_1183.png,3000,1998,5994000
imagenet-1k-wds-subset2-super/train/n01518878/n01518878_11944.png,3000,2250,6750000
imagenet-1k-wds-subset2-super/train/n01518878/n01518878_12001.png,1992,3000,5976000
imagenet-1k-wds-subset2-super/train/n01518878/n01518878_12028.png,3000,1998,5994000
imagenet-1k-wds-subset2-super/train/n01518878/n01518878_12082.png,3000,2250,6750000
imagenet-1k-wds-subset2-super/train/n01518878/n01518878_1253.png,2004,3000,6012000
imagenet-1k-wds-subset2-super/train/n01518878/n01518878_12631.png,2082,3000,6246000
imagenet-1k-wds-subset2-super/train/n01518878/n01518878_1278.png,3000,2010,6030000
imagenet-1k-wds-subset2-super/train/n01518878/n01518878_12898.png,3000,2040,6120000
