image_path,width,height,area
imagenet-1k-wds-subset0-base/train/n01440764/n01440764_11424.jpg,375,500,187500
imagenet-1k-wds-subset0-base/train/n01440764/n01440764_11486.jpg,580,628,364240
imagenet-1k-wds-subset0-base/train/n01440764/n01440764_1154.jpg,334,250,83500
imagenet-1k-wds-subset0-base/train/n01443537/n01443537_10007.jpg,640,480,307200
imagenet-1k-wds-subset0-base/train/n01443537/n01443537_10035.jpg,500,442,221000
imagenet-1k-wds-subset0-base/train/n01443537/n01443537_10087.jpg,500,333,166500
imagenet-1k-wds-subset0-base/train/n01443537/n01443537_10127.jpg,500,375,187500
imagenet-1k-wds-subset0-base/train/n01443537/n01443537_10210.jpg,500,375,187500
imagenet-1k-wds-subset0-base/train/n01443537/n01443537_10268.jpg,500,375,187500
imagenet-1k-wds-subset0-base/train/n01443537/n01443537_1034.jpg,256,119,30464
imagenet-1k-wds-subset0-base/train/n01443537/n01443537_10430.jpg,375,500,187500
imagenet-1k-wds-subset0-base/train/n01443537/n01443537_10500.jpg,500,386,193000
imagenet-1k-wds-subset0-base/train/n01443537/n01443537_10569.jpg,500,333,166500
imagenet-1k-wds-subset0-base/train/n01443537/n01443537_1066.jpg,768,468,359424
imagenet-1k-wds-subset0-base/train/n01443537/n01443537_10719.jpg,500,375,187500
imagenet-1k-wds-subset0-base/train/n01443537/n01443537_10788.jpg,500,375,187500
imagenet-1k-wds-subset0-base/train/n01443537/n01443537_1087.jpg,680,581,395080
imagenet-1k-wds-subset0-base/train/n01443537/n01443537_10994.jpg,500,333,166500
imagenet-1k-wds-subset0-base/train/n01443537/n01443537_11052.jpg,500,375,187500
imagenet-1k-wds-subset0-base/train/n01443537/n01443537_11084.jpg,500,286,143000
imagenet-1k-wds-subset0-base/train/n01443537/n01443537_11165.jpg,500,333,166500
imagenet-1k-wds-subset0-base/train/n01443537/n01443537_11213.jpg,500,375,187500
imagenet-1k-wds-subset0-base/train/n01443537/n01443537_11281.jpg,482,361,174002
imagenet-1k-wds-subset0-base/train/n01443537/n01443537_11310.jpg,361,500,180500
imagenet-1k-wds-subset0-base/train/n01443537/n01443537_1135.jpg,307,230,70610
imagenet-1k-wds-subset0-base/train/n01443537/n01443537_11472.jpg,385,500,192500
imagenet-1k-wds-subset0-base/train/n01443537/n01443537_11577.jpg,500,413,206500
imagenet-1k-wds-subset0-base/train/n01443537/n01443537_11665.jpg,500,376,188000
imagenet-1k-wds-subset0-base/train/n01443537/n01443537_1170.jpg,290,250,72500
imagenet-1k-wds-subset0-base/train/n01443537/n01443537_11773.jpg,334,500,167000
imagenet-1k-wds-subset0-base/train/n01443537/n01443537_11909.jpg,500,375,187500
imagenet-1k-wds-subset0-base/train/n01443537/n01443537_1194.jpg,200,170,34000
imagenet-1k-wds-subset0-base/train/n01443537/n01443537_12049.jpg,500,375,187500
imagenet-1k-wds-subset0-base/train/n01443537/n01443537_12098.jpg,500,333,166500
imagenet-1k-wds-subset0-base/train/n01443537/n01443537_12156.jpg,500,438,219000
imagenet-1k-wds-subset0-base/train/n01443537/n01443537_1220.jpg,350,311,108850
imagenet-1k-wds-subset0-base/train/n01484850/n01484850_10016.jpg,500,375,187500
imagenet-1k-wds-subset0-base/train/n01484850/n01484850_10086.jpg,500,333,166500
imagenet-1k-wds-subset0-base/train/n01484850/n01484850_10263.jpg,500,333,166500
imagenet-1k-wds-subset0-base/train/n01484850/n01484850_1041.jpg,500,333,166500
imagenet-1k-wds-subset0-base/train/n01484850/n01484850_10760.jpg,500,375,187500
imagenet-1k-wds-subset0-base/train/n01484850/n01484850_10826.jpg,470,321,150870
imagenet-1k-wds-subset0-base/train/n01484850/n01484850_10984.jpg,500,375,187500
imagenet-1k-wds-subset0-base/train/n01484850/n01484850_11167.jpg,500,333,166500
imagenet-1k-wds-subset0-base/train/n01484850/n01484850_1120.jpg,500,342,171000
imagenet-1k-wds-subset0-base/train/n01484850/n01484850_1129.jpg,500,375,187500
imagenet-1k-wds-subset0-base/train/n01484850/n01484850_1133.jpg,500,335,167500
imagenet-1k-wds-subset0-base/train/n01484850/n01484850_11466.jpg,500,330,165000
imagenet-1k-wds-subset0-base/train/n01484850/n01484850_11561.jpg,500,317,158500
imagenet-1k-wds-subset0-base/train/n01484850/n01484850_11670.jpg,500,333,166500
imagenet-1k-wds-subset0-base/train/n01484850/n01484850_11781.jpg,360,500,180000
imagenet-1k-wds-subset0-base/train/n01484850/n01484850_11975.jpg,500,375,187500
imagenet-1k-wds-subset0-base/train/n01484850/n01484850_12143.jpg,500,471,235500
imagenet-1k-wds-subset0-base/train/n01484850/n01484850_12457.jpg,500,333,166500
imagenet-1k-wds-subset0-base/train/n01484850/n01484850_12606.jpg,500,334,167000
imagenet-1k-wds-subset0-base/train/n01484850/n01484850_12782.jpg,230,240,55200
imagenet-1k-wds-subset0-base/train/n01484850/n01484850_12913.jpg,500,333,166500
imagenet-1k-wds-subset0-base/train/n01484850/n01484850_1303.jpg,500,375,187500
imagenet-1k-wds-subset0-base/train/n01484850/n01484850_13075.jpg,500,313,156500
imagenet-1k-wds-subset0-base/train/n01484850/n01484850_13129.jpg,500,351,175500
imagenet-1k-wds-subset0-base/train/n01484850/n01484850_1329.jpg,500,332,166000
imagenet-1k-wds-subset0-base/train/n01484850/n01484850_13424.jpg,500,332,166000
imagenet-1k-wds-subset0-base/train/n01484850/n01484850_13577.jpg,500,375,187500
imagenet-1k-wds-subset0-base/train/n01484850/n01484850_13702.jpg,500,333,166500
imagenet-1k-wds-subset0-base/train/n01484850/n01484850_13861.jpg,500,375,187500
imagenet-1k-wds-subset0-base/train/n01484850/n01484850_13962.jpg,500,375,187500
imagenet-1k-wds-subset0-base/train/n01484850/n01484850_1403.jpg,500,375,187500
imagenet-1k-wds-subset0-base/train/n01484850/n01484850_14164.jpg,500,375,187500
imagenet-1k-wds-subset0-base/train/n01484850/n01484850_14273.jpg,500,326,163000
imagenet-1k-wds-subset0-base/train/n01491361/n01491361_1000.jpg,500,332,166000
imagenet-1k-wds-subset0-base/train/n01491361/n01491361_10041.jpg,500,333,166500
imagenet-1k-wds-subset0-base/train/n01491361/n01491361_10108.jpg,500,333,166500
imagenet-1k-wds-subset0-base/train/n01491361/n01491361_10157.jpg,375,500,187500
imagenet-1k-wds-subset0-base/train/n01491361/n01491361_10256.jpg,711,400,284400
imagenet-1k-wds-subset0-base/train/n01491361/n01491361_10353.jpg,490,319,156310
imagenet-1k-wds-subset0-base/train/n01491361/n01491361_10385.jpg,780,535,417300
imagenet-1k-wds-subset0-base/train/n01491361/n01491361_1043.jpg,500,333,166500
imagenet-1k-wds-subset0-base/train/n01491361/n01491361_10507.jpg,1024,768,786432
imagenet-1k-wds-subset0-base/train/n01491361/n01491361_10594.jpg,480,360,172800
imagenet-1k-wds-subset0-base/train/n01491361/n01491361_10617.jpg,500,333,166500
imagenet-1k-wds-subset0-base/train/n01491361/n01491361_1068.jpg,450,300,135000
imagenet-1k-wds-subset0-base/train/n01491361/n01491361_1072.jpg,320,203,64960
imagenet-1k-wds-subset0-base/train/n01491361/n01491361_10747.jpg,500,375,187500
imagenet-1k-wds-subset0-base/train/n01491361/n01491361_1079.jpg,500,326,163000
imagenet-1k-wds-subset0-base/train/n01491361/n01491361_10867.jpg,540,367,198180
imagenet-1k-wds-subset0-base/train/n01491361/n01491361_11000.jpg,500,364,182000
imagenet-1k-wds-subset0-base/train/n01491361/n01491361_11024.jpg,450,300,135000
imagenet-1k-wds-subset0-base/train/n01491361/n01491361_11087.jpg,800,600,480000
imagenet-1k-wds-subset0-base/train/n01491361/n01491361_11126.jpg,250,373,93250
imagenet-1k-wds-subset0-base/train/n01491361/n01491361_11179.jpg,500,332,166000
imagenet-1k-wds-subset0-base/train/n01491361/n01491361_11203.jpg,333,500,166500
imagenet-1k-wds-subset0-base/train/n01491361/n01491361_1129.jpg,640,437,279680
imagenet-1k-wds-subset0-base/train/n01491361/n01491361_11342.jpg,450,335,150750
imagenet-1k-wds-subset0-base/train/n01491361/n01491361_11391.jpg,360,240,86400
imagenet-1k-wds-subset0-base/train/n01491361/n01491361_11455.jpg,500,324,162000
imagenet-1k-wds-subset0-base/train/n01491361/n01491361_11501.jpg,480,235,112800
imagenet-1k-wds-subset0-base/train/n01491361/n01491361_11556.jpg,500,348,174000
imagenet-1k-wds-subset0-base/train/n01491361/n01491361_11643.jpg,317,400,126800
imagenet-1k-wds-subset0-base/train/n01491361/n01491361_11726.jpg,350,253,88550
imagenet-1k-wds-subset0-base/train/n01491361/n01491361_1182.jpg,188,250,47000
imagenet-1k-wds-subset0-base/train/n01491361/n01491361_11838.jpg,333,500,166500
imagenet-1k-wds-subset0-base/train/n01491361/n01491361_11919.jpg,450,299,134550
imagenet-1k-wds-subset0-base/train/n01494475/n01494475_10002.jpg,612,408,249696
imagenet-1k-wds-subset0-base/train/n01494475/n01494475_10099.jpg,500,375,187500
imagenet-1k-wds-subset0-base/train/n01494475/n01494475_10250.jpg,570,428,243960
imagenet-1k-wds-subset0-base/train/n01494475/n01494475_10365.jpg,500,333,166500
imagenet-1k-wds-subset0-base/train/n01494475/n01494475_10429.jpg,500,333,166500
imagenet-1k-wds-subset0-base/train/n01494475/n01494475_1057.jpg,500,296,148000
imagenet-1k-wds-subset0-base/train/n01494475/n01494475_1067.jpg,500,333,166500
imagenet-1k-wds-subset0-base/train/n01494475/n01494475_1077.jpg,500,334,167000
imagenet-1k-wds-subset0-base/train/n01494475/n01494475_10855.jpg,500,375,187500
imagenet-1k-wds-subset0-base/train/n01494475/n01494475_10944.jpg,500,335,167500
imagenet-1k-wds-subset0-base/train/n01494475/n01494475_11036.jpg,480,360,172800
imagenet-1k-wds-subset0-base/train/n01494475/n01494475_11085.jpg,500,369,184500
imagenet-1k-wds-subset0-base/train/n01494475/n01494475_11153.jpg,500,333,166500
imagenet-1k-wds-subset0-base/train/n01494475/n01494475_1129.jpg,2288,1712,3917056
imagenet-1k-wds-subset0-base/train/n01494475/n01494475_11374.jpg,500,333,166500
imagenet-1k-wds-subset0-base/train/n01494475/n01494475_11495.jpg,500,375,187500
imagenet-1k-wds-subset0-base/train/n01494475/n01494475_11617.jpg,500,333,166500
imagenet-1k-wds-subset0-base/train/n01494475/n01494475_11649.jpg,500,375,187500
imagenet-1k-wds-subset0-base/train/n01494475/n01494475_11730.jpg,500,333,166500
imagenet-1k-wds-subset0-base/train/n01494475/n01494475_11760.jpg,500,294,147000
imagenet-1k-wds-subset0-base/train/n01494475/n01494475_1181.jpg,503,302,151906
imagenet-1k-wds-subset0-base/train/n01494475/n01494475_11969.jpg,500,333,166500
imagenet-1k-wds-subset0-base/train/n01494475/n01494475_12021.jpg,500,333,166500
imagenet-1k-wds-subset0-base/train/n01494475/n01494475_12092.jpg,334,500,167000
imagenet-1k-wds-subset0-base/train/n01494475/n01494475_12132.jpg,500,378,189000
imagenet-1k-wds-subset0-base/train/n01494475/n01494475_12216.jpg,500,333,166500
imagenet-1k-wds-subset0-base/train/n01494475/n01494475_12306.jpg,333,500,166500
imagenet-1k-wds-subset0-base/train/n01494475/n01494475_12370.jpg,500,355,177500
imagenet-1k-wds-subset0-base/train/n01494475/n01494475_12415.jpg,500,488,244000
imagenet-1k-wds-subset0-base/train/n01494475/n01494475_12532.jpg,500,333,166500
imagenet-1k-wds-subset0-base/train/n01494475/n01494475_1260.jpg,375,500,187500
imagenet-1k-wds-subset0-base/train/n01494475/n01494475_12680.jpg,500,375,187500
imagenet-1k-wds-subset0-base/train/n01494475/n01494475_1278.jpg,500,333,166500
imagenet-1k-wds-subset0-base/train/n01496331/n01496331_10026.jpg,800,600,480000
imagenet-1k-wds-subset0-base/train/n01496331/n01496331_10048.jpg,500,329,164500
imagenet-1k-wds-subset0-base/train/n01496331/n01496331_10100.jpg,500,397,198500
imagenet-1k-wds-subset0-base/train/n01496331/n01496331_10207.jpg,200,149,29800
imagenet-1k-wds-subset0-base/train/n01496331/n01496331_10316.jpg,768,723,555264
imagenet-1k-wds-subset0-base/train/n01496331/n01496331_10374.jpg,320,240,76800
imagenet-1k-wds-subset0-base/train/n01496331/n01496331_10438.jpg,216,144,31104
imagenet-1k-wds-subset0-base/train/n01496331/n01496331_10605.jpg,504,378,190512
imagenet-1k-wds-subset0-base/train/n01496331/n01496331_10628.jpg,700,525,367500
imagenet-1k-wds-subset0-base/train/n01496331/n01496331_10714.jpg,600,450,270000
imagenet-1k-wds-subset0-base/train/n01496331/n01496331_10754.jpg,500,375,187500
imagenet-1k-wds-subset0-base/train/n01496331/n01496331_10847.jpg,800,523,418400
imagenet-1k-wds-subset0-base/train/n01496331/n01496331_10923.jpg,640,480,307200
imagenet-1k-wds-subset0-base/train/n01496331/n01496331_10993.jpg,144,116,16704
imagenet-1k-wds-subset0-base/train/n01496331/n01496331_1104.jpg,500,375,187500
imagenet-1k-wds-subset0-base/train/n01496331/n01496331_11164.jpg,640,480,307200
imagenet-1k-wds-subset0-base/train/n01496331/n01496331_1119.jpg,333,500,166500
imagenet-1k-wds-subset0-base/train/n01496331/n01496331_11233.jpg,495,341,168795
imagenet-1k-wds-subset0-base/train/n01496331/n01496331_1129.jpg,600,450,270000
imagenet-1k-wds-subset0-base/train/n01496331/n01496331_11391.jpg,1155,931,1075305
imagenet-1k-wds-subset0-base/train/n01496331/n01496331_1147.jpg,3072,2304,7077888
imagenet-1k-wds-subset0-base/train/n01496331/n01496331_11506.jpg,495,344,170280
imagenet-1k-wds-subset0-base/train/n01496331/n01496331_11530.jpg,576,432,248832
imagenet-1k-wds-subset0-base/train/n01496331/n01496331_11594.jpg,642,428,274776
imagenet-1k-wds-subset0-base/train/n01496331/n01496331_11655.jpg,1600,1200,1920000
imagenet-1k-wds-subset0-base/train/n01496331/n01496331_11703.jpg,192,128,24576
imagenet-1k-wds-subset0-base/train/n01496331/n01496331_11732.jpg,432,324,139968
imagenet-1k-wds-subset0-base/train/n01496331/n01496331_11763.jpg,375,500,187500
imagenet-1k-wds-subset0-base/train/n01496331/n01496331_11853.jpg,500,375,187500
imagenet-1k-wds-subset0-base/train/n01496331/n01496331_11890.jpg,276,209,57684
imagenet-1k-wds-subset0-base/train/n01496331/n01496331_11956.jpg,640,480,307200
imagenet-1k-wds-subset0-base/train/n01496331/n01496331_11990.jpg,320,262,83840
imagenet-1k-wds-subset0-base/train/n01496331/n01496331_12093.jpg,200,150,30000
imagenet-1k-wds-subset0-base/train/n01498041/n01498041_1000.jpg,500,333,166500
imagenet-1k-wds-subset0-base/train/n01498041/n01498041_10084.jpg,500,375,187500
imagenet-1k-wds-subset0-base/train/n01498041/n01498041_10109.jpg,550,394,216700
imagenet-1k-wds-subset0-base/train/n01498041/n01498041_10148.jpg,500,375,187500
imagenet-1k-wds-subset0-base/train/n01498041/n01498041_10197.jpg,500,375,187500
imagenet-1k-wds-subset0-base/train/n01498041/n01498041_10218.jpg,500,375,187500
imagenet-1k-wds-subset0-base/train/n01498041/n01498041_10264.jpg,500,333,166500
imagenet-1k-wds-subset0-base/train/n01498041/n01498041_10281.jpg,500,375,187500
imagenet-1k-wds-subset0-base/train/n01498041/n01498041_10295.jpg,500,375,187500
imagenet-1k-wds-subset0-base/train/n01498041/n01498041_10333.jpg,500,375,187500
imagenet-1k-wds-subset0-base/train/n01498041/n01498041_10387.jpg,500,372,186000
imagenet-1k-wds-subset0-base/train/n01498041/n01498041_10412.jpg,500,333,166500
imagenet-1k-wds-subset0-base/train/n01498041/n01498041_10471.jpg,500,333,166500
imagenet-1k-wds-subset0-base/train/n01498041/n01498041_10489.jpg,500,396,198000
imagenet-1k-wds-subset0-base/train/n01498041/n01498041_10534.jpg,500,375,187500
imagenet-1k-wds-subset0-base/train/n01498041/n01498041_10581.jpg,375,500,187500
imagenet-1k-wds-subset0-base/train/n01498041/n01498041_10604.jpg,500,351,175500
imagenet-1k-wds-subset0-base/train/n01498041/n01498041_10625.jpg,500,375,187500
imagenet-1k-wds-subset0-base/train/n01498041/n01498041_10653.jpg,500,375,187500
imagenet-1k-wds-subset0-base/train/n01498041/n01498041_10667.jpg,500,375,187500
imagenet-1k-wds-subset0-base/train/n01498041/n01498041_10701.jpg,489,500,244500
imagenet-1k-wds-subset0-base/train/n01498041/n01498041_10726.jpg,500,375,187500
imagenet-1k-wds-subset0-base/train/n01498041/n01498041_10750.jpg,500,375,187500
imagenet-1k-wds-subset0-base/train/n01498041/n01498041_1081.jpg,500,375,187500
imagenet-1k-wds-subset0-base/train/n01498041/n01498041_10846.jpg,500,333,166500
imagenet-1k-wds-subset0-base/train/n01498041/n01498041_10877.jpg,500,375,187500
imagenet-1k-wds-subset0-base/train/n01498041/n01498041_10921.jpg,500,375,187500
imagenet-1k-wds-subset0-base/train/n01498041/n01498041_10950.jpg,500,375,187500
imagenet-1k-wds-subset0-base/train/n01498041/n01498041_10992.jpg,500,375,187500
imagenet-1k-wds-subset0-base/train/n01498041/n01498041_11013.jpg,500,375,187500
imagenet-1k-wds-subset0-base/train/n01498041/n01498041_11042.jpg,500,375,187500
imagenet-1k-wds-subset0-base/train/n01498041/n01498041_1106.jpg,500,375,187500
imagenet-1k-wds-subset0-base/train/n01498041/n01498041_11099.jpg,500,375,187500
imagenet-1k-wds-subset0-base/train/n01514668/n01514668_10004.jpg,338,500,169000
imagenet-1k-wds-subset0-base/train/n01514668/n01514668_10054.jpg,500,400,200000
imagenet-1k-wds-subset0-base/train/n01514668/n01514668_10294.jpg,500,281,140500
imagenet-1k-wds-subset0-base/train/n01514668/n01514668_10506.jpg,2304,3072,7077888
imagenet-1k-wds-subset0-base/train/n01514668/n01514668_10570.jpg,500,375,187500
imagenet-1k-wds-subset0-base/train/n01514668/n01514668_10688.jpg,500,375,187500
imagenet-1k-wds-subset0-base/train/n01514668/n01514668_10737.jpg,397,500,198500
imagenet-1k-wds-subset0-base/train/n01514668/n01514668_10820.jpg,500,313,156500
imagenet-1k-wds-subset0-base/train/n01514668/n01514668_10906.jpg,500,375,187500
imagenet-1k-wds-subset0-base/train/n01514668/n01514668_11033.jpg,500,281,140500
imagenet-1k-wds-subset0-base/train/n01514668/n01514668_11084.jpg,500,348,174000
imagenet-1k-wds-subset0-base/train/n01514668/n01514668_1116.jpg,375,500,187500
imagenet-1k-wds-subset0-base/train/n01514668/n01514668_11266.jpg,500,375,187500
imagenet-1k-wds-subset0-base/train/n01514668/n01514668_11444.jpg,500,335,167500
imagenet-1k-wds-subset0-base/train/n01514668/n01514668_115.jpg,236,500,118000
imagenet-1k-wds-subset0-base/train/n01514668/n01514668_11681.jpg,750,505,378750
imagenet-1k-wds-subset0-base/train/n01514668/n01514668_11790.jpg,500,375,187500
imagenet-1k-wds-subset0-base/train/n01514668/n01514668_12004.jpg,500,473,236500
imagenet-1k-wds-subset0-base/train/n01514668/n01514668_12187.jpg,329,500,164500
imagenet-1k-wds-subset0-base/train/n01514668/n01514668_12202.jpg,500,335,167500
imagenet-1k-wds-subset0-base/train/n01514668/n01514668_1237.jpg,500,375,187500
imagenet-1k-wds-subset0-base/train/n01514668/n01514668_12540.jpg,500,375,187500
imagenet-1k-wds-subset0-base/train/n01514668/n01514668_12644.jpg,500,376,188000
imagenet-1k-wds-subset0-base/train/n01514668/n01514668_12697.jpg,500,375,187500
imagenet-1k-wds-subset0-base/train/n01514668/n01514668_12809.jpg,478,500,239000
imagenet-1k-wds-subset0-base/train/n01514668/n01514668_12859.jpg,375,500,187500
imagenet-1k-wds-subset0-base/train/n01514668/n01514668_12886.jpg,500,375,187500
imagenet-1k-wds-subset0-base/train/n01514668/n01514668_12960.jpg,500,375,187500
imagenet-1k-wds-subset0-base/train/n01514668/n01514668_13045.jpg,500,375,187500
imagenet-1k-wds-subset0-base/train/n01514668/n01514668_13084.jpg,500,375,187500
imagenet-1k-wds-subset0-base/train/n01514668/n01514668_1314.jpg,500,486,243000
imagenet-1k-wds-subset0-base/train/n01514668/n01514668_13222.jpg,500,375,187500
imagenet-1k-wds-subset0-base/train/n01514668/n01514668_13268.jpg,500,420,210000
imagenet-1k-wds-subset0-base/train/n01514859/n01514859_10021.jpg,500,375,187500
imagenet-1k-wds-subset0-base/train/n01514859/n01514859_10058.jpg,500,400,200000
imagenet-1k-wds-subset0-base/train/n01514859/n01514859_10095.jpg,425,500,212500
imagenet-1k-wds-subset0-base/train/n01514859/n01514859_10185.jpg,500,358,179000
imagenet-1k-wds-subset0-base/train/n01514859/n01514859_10212.jpg,335,500,167500
imagenet-1k-wds-subset0-base/train/n01514859/n01514859_10253.jpg,375,500,187500
imagenet-1k-wds-subset0-base/train/n01514859/n01514859_10291.jpg,333,500,166500
imagenet-1k-wds-subset0-base/train/n01514859/n01514859_10307.jpg,500,375,187500
imagenet-1k-wds-subset0-base/train/n01514859/n01514859_10327.jpg,504,562,283248
imagenet-1k-wds-subset0-base/train/n01514859/n01514859_10346.jpg,160,221,35360
imagenet-1k-wds-subset0-base/train/n01514859/n01514859_10395.jpg,500,333,166500
imagenet-1k-wds-subset0-base/train/n01514859/n01514859_10410.jpg,500,333,166500
imagenet-1k-wds-subset0-base/train/n01514859/n01514859_10423.jpg,500,333,166500
imagenet-1k-wds-subset0-base/train/n01514859/n01514859_10446.jpg,500,375,187500
imagenet-1k-wds-subset0-base/train/n01514859/n01514859_10480.jpg,800,600,480000
imagenet-1k-wds-subset0-base/train/n01514859/n01514859_1051.jpg,600,808,484800
imagenet-1k-wds-subset0-base/train/n01514859/n01514859_10538.jpg,500,375,187500
imagenet-1k-wds-subset0-base/train/n01514859/n01514859_10561.jpg,500,467,233500
imagenet-1k-wds-subset0-base/train/n01514859/n01514859_10592.jpg,500,388,194000
imagenet-1k-wds-subset0-base/train/n01514859/n01514859_10608.jpg,500,333,166500
imagenet-1k-wds-subset0-base/train/n01514859/n01514859_10645.jpg,500,375,187500
imagenet-1k-wds-subset0-base/train/n01514859/n01514859_10666.jpg,500,333,166500
imagenet-1k-wds-subset0-base/train/n01514859/n01514859_10710.jpg,500,356,178000
imagenet-1k-wds-subset0-base/train/n01514859/n01514859_10764.jpg,500,375,187500
imagenet-1k-wds-subset0-base/train/n01514859/n01514859_10788.jpg,500,333,166500
imagenet-1k-wds-subset0-base/train/n01514859/n01514859_10798.jpg,500,334,167000
imagenet-1k-wds-subset0-base/train/n01514859/n01514859_10820.jpg,500,333,166500
imagenet-1k-wds-subset0-base/train/n01514859/n01514859_1085.jpg,500,442,221000
imagenet-1k-wds-subset0-base/train/n01514859/n01514859_10885.jpg,500,375,187500
imagenet-1k-wds-subset0-base/train/n01514859/n01514859_10911.jpg,500,399,199500
imagenet-1k-wds-subset0-base/train/n01514859/n01514859_10941.jpg,500,332,166000
imagenet-1k-wds-subset0-base/train/n01514859/n01514859_10971.jpg,500,375,187500
imagenet-1k-wds-subset0-base/train/n01514859/n01514859_10999.jpg,500,367,183500
imagenet-1k-wds-subset0-base/train/n01518878/n01518878_10004.jpg,500,474,237000
imagenet-1k-wds-subset0-base/train/n01518878/n01518878_10042.jpg,500,375,187500
imagenet-1k-wds-subset0-base/train/n01518878/n01518878_10118.jpg,500,375,187500
imagenet-1k-wds-subset0-base/train/n01518878/n01518878_10165.jpg,2988,1656,4948128
imagenet-1k-wds-subset0-base/train/n01518878/n01518878_10295.jpg,500,500,250000
imagenet-1k-wds-subset0-base/train/n01518878/n01518878_10391.jpg,500,333,166500
imagenet-1k-wds-subset0-base/train/n01518878/n01518878_10460.jpg,500,333,166500
imagenet-1k-wds-subset0-base/train/n01518878/n01518878_10521.jpg,500,375,187500
imagenet-1k-wds-subset0-base/train/n01518878/n01518878_10706.jpg,500,335,167500
imagenet-1k-wds-subset0-base/train/n01518878/n01518878_10887.jpg,500,333,166500
imagenet-1k-wds-subset0-base/train/n01518878/n01518878_10939.jpg,499,500,249500
imagenet-1k-wds-subset0-base/train/n01518878/n01518878_10983.jpg,266,400,106400
imagenet-1k-wds-subset0-base/train/n01518878/n01518878_11108.jpg,500,337,168500
imagenet-1k-wds-subset0-base/train/n01518878/n01518878_1116.jpg,1024,685,701440
imagenet-1k-wds-subset0-base/train/n01518878/n01518878_11266.jpg,500,375,187500
imagenet-1k-wds-subset0-base/train/n01518878/n01518878_11412.jpg,500,343,171500
imagenet-1k-wds-subset0-base/train/n01518878/n01518878_1150.jpg,510,340,173400
imagenet-1k-wds-subset0-base/train/n01518878/n01518878_11611.jpg,400,300,120000
imagenet-1k-wds-subset0-base/train/n01518878/n01518878_11672.jpg,500,375,187500
imagenet-1k-wds-subset0-base/train/n01518878/n01518878_11758.jpg,500,333,166500
imagenet-1k-wds-subset0-base/train/n01518878/n01518878_11783.jpg,337,500,168500
imagenet-1k-wds-subset0-base/train/n01518878/n01518878_11811.jpg,500,333,166500
imagenet-1k-wds-subset0-base/train/n01518878/n01518878_11867.jpg,375,500,187500
imagenet-1k-wds-subset0-base/train/n01518878/n01518878_11981.jpg,439,626,274814
imagenet-1k-wds-subset0-base/train/n01518878/n01518878_12010.jpg,500,500,250000
imagenet-1k-wds-subset0-base/train/n01518878/n01518878_12046.jpg,500,375,187500
imagenet-1k-wds-subset0-base/train/n01518878/n01518878_1219.jpg,500,333,166500
