image_path,width,height,area
imagenet-1k-wds-subset0-super/train/n01443537/n01443537_1087.png,1360,1162,1580320
imagenet-1k-wds-subset0-super/train/n01443537/n01443537_10994.png,1000,666,666000
imagenet-1k-wds-subset0-super/train/n01443537/n01443537_11052.png,1000,750,750000
imagenet-1k-wds-subset0-super/train/n01443537/n01443537_11084.png,1000,572,572000
imagenet-1k-wds-subset0-super/train/n01443537/n01443537_11165.png,1000,666,666000
imagenet-1k-wds-subset0-super/train/n01443537/n01443537_11213.png,1000,750,750000
imagenet-1k-wds-subset0-super/train/n01443537/n01443537_11281.png,964,722,696008
imagenet-1k-wds-subset0-super/train/n01443537/n01443537_11310.png,722,1000,722000
imagenet-1k-wds-subset0-super/train/n01443537/n01443537_1135.png,614,460,282440
imagenet-1k-wds-subset0-super/train/n01443537/n01443537_11472.png,770,1000,770000
imagenet-1k-wds-subset0-super/train/n01443537/n01443537_11577.png,1000,826,826000
imagenet-1k-wds-subset0-super/train/n01443537/n01443537_11665.png,1000,752,752000
imagenet-1k-wds-subset0-super/train/n01443537/n01443537_1170.png,580,500,290000
imagenet-1k-wds-subset0-super/train/n01443537/n01443537_11773.png,668,1000,668000
imagenet-1k-wds-subset0-super/train/n01443537/n01443537_11909.png,1000,750,750000
imagenet-1k-wds-subset0-super/train/n01443537/n01443537_1194.png,400,340,136000
imagenet-1k-wds-subset0-super/train/n01443537/n01443537_12049.png,1000,750,750000
imagenet-1k-wds-subset0-super/train/n01443537/n01443537_12098.png,1000,666,666000
imagenet-1k-wds-subset0-super/train/n01443537/n01443537_12156.png,1000,876,876000
imagenet-1k-wds-subset0-super/train/n01443537/n01443537_1220.png,700,622,435400
imagenet-1k-wds-subset0-super/train/n01484850/n01484850_10016.png,1000,750,750000
imagenet-1k-wds-subset0-super/train/n01484850/n01484850_10086.png,1000,666,666000
imagenet-1k-wds-subset0-super/train/n01484850/n01484850_10263.png,1000,666,666000
imagenet-1k-wds-subset0-super/train/n01484850/n01484850_1041.png,1000,666,666000
imagenet-1k-wds-subset0-super/train/n01484850/n01484850_10760.png,1000,750,750000
imagenet-1k-wds-subset0-super/train/n01484850/n01484850_10826.png,940,642,603480
imagenet-1k-wds-subset0-super/train/n01484850/n01484850_10984.png,1000,750,750000
imagenet-1k-wds-subset0-super/train/n01484850/n01484850_11167.png,1000,666,666000
imagenet-1k-wds-subset0-super/train/n01484850/n01484850_1120.png,1000,684,684000
imagenet-1k-wds-subset0-super/train/n01484850/n01484850_1129.png,1000,750,750000
imagenet-1k-wds-subset0-super/train/n01484850/n01484850_1133.png,1000,670,670000
imagenet-1k-wds-subset0-super/train/n01484850/n01484850_11466.png,1000,660,660000
imagenet-1k-wds-subset0-super/train/n01484850/n01484850_11561.png,1000,634,634000
imagenet-1k-wds-subset0-super/train/n01484850/n01484850_11670.png,1000,666,666000
imagenet-1k-wds-subset0-super/train/n01484850/n01484850_11781.png,720,1000,720000
imagenet-1k-wds-subset0-super/train/n01484850/n01484850_11975.png,1000,750,750000
imagenet-1k-wds-subset0-super/train/n01484850/n01484850_12143.png,1000,942,942000
imagenet-1k-wds-subset0-super/train/n01484850/n01484850_12457.png,1000,666,666000
imagenet-1k-wds-subset0-super/train/n01484850/n01484850_12606.png,1000,668,668000
imagenet-1k-wds-subset0-super/train/n01484850/n01484850_12782.png,460,480,220800
imagenet-1k-wds-subset0-super/train/n01484850/n01484850_12913.png,1000,666,666000
imagenet-1k-wds-subset0-super/train/n01484850/n01484850_1303.png,1000,750,750000
imagenet-1k-wds-subset0-super/train/n01484850/n01484850_13075.png,1000,626,626000
imagenet-1k-wds-subset0-super/train/n01484850/n01484850_13129.png,1000,702,702000
imagenet-1k-wds-subset0-super/train/n01484850/n01484850_1329.png,1000,664,664000
imagenet-1k-wds-subset0-super/train/n01484850/n01484850_13424.png,1000,664,664000
imagenet-1k-wds-subset0-super/train/n01484850/n01484850_13577.png,1000,750,750000
imagenet-1k-wds-subset0-super/train/n01484850/n01484850_13702.png,1000,666,666000
imagenet-1k-wds-subset0-super/train/n01484850/n01484850_13861.png,1000,750,750000
imagenet-1k-wds-subset0-super/train/n01484850/n01484850_13962.png,1000,750,750000
imagenet-1k-wds-subset0-super/train/n01484850/n01484850_1403.png,1000,750,750000
imagenet-1k-wds-subset0-super/train/n01484850/n01484850_14164.png,1000,750,750000
imagenet-1k-wds-subset0-super/train/n01484850/n01484850_14273.png,1000,652,652000
imagenet-1k-wds-subset0-super/train/n01491361/n01491361_1000.png,1000,664,664000
imagenet-1k-wds-subset0-super/train/n01491361/n01491361_10041.png,1000,666,666000
imagenet-1k-wds-subset0-super/train/n01491361/n01491361_10108.png,1000,666,666000
imagenet-1k-wds-subset0-super/train/n01491361/n01491361_10157.png,750,1000,750000
imagenet-1k-wds-subset0-super/train/n01491361/n01491361_10256.png,1422,800,1137600
imagenet-1k-wds-subset0-super/train/n01491361/n01491361_10353.png,980,638,625240
imagenet-1k-wds-subset0-super/train/n01491361/n01491361_10385.png,1560,1070,1669200
imagenet-1k-wds-subset0-super/train/n01491361/n01491361_1043.png,1000,666,666000
imagenet-1k-wds-subset0-super/train/n01491361/n01491361_10594.png,960,720,691200
imagenet-1k-wds-subset0-super/train/n01491361/n01491361_10617.png,1000,666,666000
imagenet-1k-wds-subset0-super/train/n01491361/n01491361_1068.png,900,600,540000
imagenet-1k-wds-subset0-super/train/n01491361/n01491361_1072.png,640,406,259840
imagenet-1k-wds-subset0-super/train/n01491361/n01491361_10747.png,1000,750,750000
imagenet-1k-wds-subset0-super/train/n01491361/n01491361_1079.png,1000,652,652000
imagenet-1k-wds-subset0-super/train/n01491361/n01491361_10867.png,1080,734,792720
imagenet-1k-wds-subset0-super/train/n01491361/n01491361_11000.png,1000,728,728000
imagenet-1k-wds-subset0-super/train/n01491361/n01491361_11024.png,900,600,540000
imagenet-1k-wds-subset0-super/train/n01491361/n01491361_11087.png,1600,1200,1920000
imagenet-1k-wds-subset0-super/train/n01491361/n01491361_11126.png,500,746,373000
imagenet-1k-wds-subset0-super/train/n01491361/n01491361_11179.png,1000,664,664000
imagenet-1k-wds-subset0-super/train/n01491361/n01491361_11203.png,666,1000,666000
imagenet-1k-wds-subset0-super/train/n01491361/n01491361_1129.png,1280,874,1118720
imagenet-1k-wds-subset0-super/train/n01491361/n01491361_11342.png,900,670,603000
imagenet-1k-wds-subset0-super/train/n01491361/n01491361_11391.png,720,480,345600
imagenet-1k-wds-subset0-super/train/n01491361/n01491361_11455.png,1000,648,648000
imagenet-1k-wds-subset0-super/train/n01491361/n01491361_11501.png,960,470,451200
imagenet-1k-wds-subset0-super/train/n01491361/n01491361_11556.png,1000,696,696000
imagenet-1k-wds-subset0-super/train/n01491361/n01491361_11643.png,634,800,507200
imagenet-1k-wds-subset0-super/train/n01491361/n01491361_11726.png,700,506,354200
imagenet-1k-wds-subset0-super/train/n01491361/n01491361_1182.png,376,500,188000
imagenet-1k-wds-subset0-super/train/n01491361/n01491361_11838.png,666,1000,666000
imagenet-1k-wds-subset0-super/train/n01491361/n01491361_11919.png,900,598,538200
imagenet-1k-wds-subset0-super/train/n01491361/n01491361_10507.jpg,1024,768,786432
imagenet-1k-wds-subset0-super/train/n01494475/n01494475_10002.png,1224,816,998784
imagenet-1k-wds-subset0-super/train/n01494475/n01494475_10099.png,1000,750,750000
imagenet-1k-wds-subset0-super/train/n01494475/n01494475_10250.png,1140,856,975840
imagenet-1k-wds-subset0-super/train/n01494475/n01494475_10365.png,1000,666,666000
imagenet-1k-wds-subset0-super/train/n01494475/n01494475_10429.png,1000,666,666000
imagenet-1k-wds-subset0-super/train/n01494475/n01494475_1057.png,1000,592,592000
imagenet-1k-wds-subset0-super/train/n01494475/n01494475_1067.png,1000,666,666000
imagenet-1k-wds-subset0-super/train/n01494475/n01494475_1077.png,1000,668,668000
imagenet-1k-wds-subset0-super/train/n01494475/n01494475_10855.png,1000,750,750000
imagenet-1k-wds-subset0-super/train/n01494475/n01494475_10944.png,1000,670,670000
imagenet-1k-wds-subset0-super/train/n01494475/n01494475_11036.png,960,720,691200
imagenet-1k-wds-subset0-super/train/n01494475/n01494475_11085.png,1000,738,738000
imagenet-1k-wds-subset0-super/train/n01494475/n01494475_11153.png,1000,666,666000
imagenet-1k-wds-subset0-super/train/n01494475/n01494475_11374.png,1000,666,666000
imagenet-1k-wds-subset0-super/train/n01494475/n01494475_11495.png,1000,750,750000
imagenet-1k-wds-subset0-super/train/n01494475/n01494475_11617.png,1000,666,666000
imagenet-1k-wds-subset0-super/train/n01494475/n01494475_11649.png,1000,750,750000
imagenet-1k-wds-subset0-super/train/n01494475/n01494475_11730.png,1000,666,666000
imagenet-1k-wds-subset0-super/train/n01494475/n01494475_11760.png,1000,588,588000
imagenet-1k-wds-subset0-super/train/n01494475/n01494475_1181.png,1006,604,607624
imagenet-1k-wds-subset0-super/train/n01494475/n01494475_11969.png,1000,666,666000
imagenet-1k-wds-subset0-super/train/n01494475/n01494475_12021.png,1000,666,666000
imagenet-1k-wds-subset0-super/train/n01494475/n01494475_12092.png,668,1000,668000
imagenet-1k-wds-subset0-super/train/n01494475/n01494475_12132.png,1000,756,756000
imagenet-1k-wds-subset0-super/train/n01494475/n01494475_12216.png,1000,666,666000
imagenet-1k-wds-subset0-super/train/n01494475/n01494475_12306.png,666,1000,666000
imagenet-1k-wds-subset0-super/train/n01494475/n01494475_12370.png,1000,710,710000
imagenet-1k-wds-subset0-super/train/n01494475/n01494475_12415.png,1000,976,976000
imagenet-1k-wds-subset0-super/train/n01494475/n01494475_12532.png,1000,666,666000
imagenet-1k-wds-subset0-super/train/n01494475/n01494475_1260.png,750,1000,750000
imagenet-1k-wds-subset0-super/train/n01494475/n01494475_12680.png,1000,750,750000
imagenet-1k-wds-subset0-super/train/n01494475/n01494475_1278.png,1000,666,666000
imagenet-1k-wds-subset0-super/train/n01494475/n01494475_1129.jpg,2288,1712,3917056
imagenet-1k-wds-subset0-super/train/n01496331/n01496331_10026.png,1600,1200,1920000
imagenet-1k-wds-subset0-super/train/n01496331/n01496331_10048.png,1000,658,658000
imagenet-1k-wds-subset0-super/train/n01496331/n01496331_10100.png,1000,794,794000
imagenet-1k-wds-subset0-super/train/n01496331/n01496331_10207.png,400,298,119200
imagenet-1k-wds-subset0-super/train/n01496331/n01496331_10374.png,640,480,307200
imagenet-1k-wds-subset0-super/train/n01496331/n01496331_10438.png,432,288,124416
imagenet-1k-wds-subset0-super/train/n01496331/n01496331_10605.png,1008,756,762048
imagenet-1k-wds-subset0-super/train/n01496331/n01496331_10628.png,1400,1050,1470000
imagenet-1k-wds-subset0-super/train/n01496331/n01496331_10714.png,1200,900,1080000
imagenet-1k-wds-subset0-super/train/n01496331/n01496331_10754.png,1000,750,750000
imagenet-1k-wds-subset0-super/train/n01496331/n01496331_10847.png,1600,1046,1673600
imagenet-1k-wds-subset0-super/train/n01496331/n01496331_10993.png,288,232,66816
imagenet-1k-wds-subset0-super/train/n01496331/n01496331_10923.png,1280,960,1228800
imagenet-1k-wds-subset0-super/train/n01496331/n01496331_1104.png,1000,750,750000
imagenet-1k-wds-subset0-super/train/n01496331/n01496331_11164.png,1280,960,1228800
imagenet-1k-wds-subset0-super/train/n01496331/n01496331_1119.png,666,1000,666000
imagenet-1k-wds-subset0-super/train/n01496331/n01496331_11233.png,990,682,675180
imagenet-1k-wds-subset0-super/train/n01496331/n01496331_1129.png,1200,900,1080000
imagenet-1k-wds-subset0-super/train/n01496331/n01496331_11506.png,990,688,681120
imagenet-1k-wds-subset0-super/train/n01496331/n01496331_11530.png,1152,864,995328
imagenet-1k-wds-subset0-super/train/n01496331/n01496331_11703.png,384,256,98304
imagenet-1k-wds-subset0-super/train/n01496331/n01496331_11594.png,1284,856,1099104
imagenet-1k-wds-subset0-super/train/n01496331/n01496331_11732.png,864,648,559872
imagenet-1k-wds-subset0-super/train/n01496331/n01496331_11763.png,750,1000,750000
imagenet-1k-wds-subset0-super/train/n01496331/n01496331_11853.png,1000,750,750000
imagenet-1k-wds-subset0-super/train/n01496331/n01496331_11890.png,552,418,230736
imagenet-1k-wds-subset0-super/train/n01496331/n01496331_11956.png,1280,960,1228800
imagenet-1k-wds-subset0-super/train/n01496331/n01496331_11990.png,640,524,335360
imagenet-1k-wds-subset0-super/train/n01496331/n01496331_12093.png,400,300,120000
imagenet-1k-wds-subset0-super/train/n01496331/n01496331_10316.jpg,768,723,555264
imagenet-1k-wds-subset0-super/train/n01496331/n01496331_11391.jpg,1155,931,1075305
imagenet-1k-wds-subset0-super/train/n01496331/n01496331_1147.jpg,3072,2304,7077888
imagenet-1k-wds-subset0-super/train/n01496331/n01496331_11655.jpg,1600,1200,1920000
imagenet-1k-wds-subset0-super/train/n01498041/n01498041_1000.png,1000,666,666000
imagenet-1k-wds-subset0-super/train/n01498041/n01498041_10084.png,1000,750,750000
imagenet-1k-wds-subset0-super/train/n01498041/n01498041_10109.png,1100,788,866800
imagenet-1k-wds-subset0-super/train/n01498041/n01498041_10148.png,1000,750,750000
imagenet-1k-wds-subset0-super/train/n01498041/n01498041_10197.png,1000,750,750000
imagenet-1k-wds-subset0-super/train/n01498041/n01498041_10218.png,1000,750,750000
imagenet-1k-wds-subset0-super/train/n01498041/n01498041_10264.png,1000,666,666000
imagenet-1k-wds-subset0-super/train/n01498041/n01498041_10281.png,1000,750,750000
imagenet-1k-wds-subset0-super/train/n01498041/n01498041_10295.png,1000,750,750000
imagenet-1k-wds-subset0-super/train/n01498041/n01498041_10333.png,1000,750,750000
imagenet-1k-wds-subset0-super/train/n01498041/n01498041_10387.png,1000,744,744000
imagenet-1k-wds-subset0-super/train/n01498041/n01498041_10412.png,1000,666,666000
imagenet-1k-wds-subset0-super/train/n01498041/n01498041_10471.png,1000,666,666000
imagenet-1k-wds-subset0-super/train/n01498041/n01498041_10489.png,1000,792,792000
imagenet-1k-wds-subset0-super/train/n01498041/n01498041_10534.png,1000,750,750000
imagenet-1k-wds-subset0-super/train/n01498041/n01498041_10581.png,750,1000,750000
imagenet-1k-wds-subset0-super/train/n01498041/n01498041_10604.png,1000,702,702000
imagenet-1k-wds-subset0-super/train/n01498041/n01498041_10625.png,1000,750,750000
imagenet-1k-wds-subset0-super/train/n01498041/n01498041_10653.png,1000,750,750000
imagenet-1k-wds-subset0-super/train/n01498041/n01498041_10667.png,1000,750,750000
imagenet-1k-wds-subset0-super/train/n01498041/n01498041_10701.png,978,1000,978000
imagenet-1k-wds-subset0-super/train/n01498041/n01498041_10726.png,1000,750,750000
imagenet-1k-wds-subset0-super/train/n01498041/n01498041_10750.png,1000,750,750000
imagenet-1k-wds-subset0-super/train/n01498041/n01498041_1081.png,1000,750,750000
imagenet-1k-wds-subset0-super/train/n01498041/n01498041_10846.png,1000,666,666000
imagenet-1k-wds-subset0-super/train/n01498041/n01498041_10877.png,1000,750,750000
imagenet-1k-wds-subset0-super/train/n01498041/n01498041_10921.png,1000,750,750000
imagenet-1k-wds-subset0-super/train/n01498041/n01498041_10950.png,1000,750,750000
imagenet-1k-wds-subset0-super/train/n01498041/n01498041_10992.png,1000,750,750000
imagenet-1k-wds-subset0-super/train/n01498041/n01498041_11013.png,1000,750,750000
imagenet-1k-wds-subset0-super/train/n01498041/n01498041_11042.png,1000,750,750000
imagenet-1k-wds-subset0-super/train/n01498041/n01498041_1106.png,1000,750,750000
imagenet-1k-wds-subset0-super/train/n01498041/n01498041_11099.png,1000,750,750000
imagenet-1k-wds-subset0-super/train/n01514668/n01514668_10004.png,676,1000,676000
imagenet-1k-wds-subset0-super/train/n01514668/n01514668_10054.png,1000,800,800000
imagenet-1k-wds-subset0-super/train/n01514668/n01514668_10294.png,1000,562,562000
imagenet-1k-wds-subset0-super/train/n01514668/n01514668_10570.png,1000,750,750000
imagenet-1k-wds-subset0-super/train/n01514668/n01514668_10688.png,1000,750,750000
imagenet-1k-wds-subset0-super/train/n01514668/n01514668_10737.png,794,1000,794000
imagenet-1k-wds-subset0-super/train/n01514668/n01514668_10820.png,1000,626,626000
imagenet-1k-wds-subset0-super/train/n01514668/n01514668_10906.png,1000,750,750000
imagenet-1k-wds-subset0-super/train/n01514668/n01514668_11033.png,1000,562,562000
imagenet-1k-wds-subset0-super/train/n01514668/n01514668_11084.png,1000,696,696000
imagenet-1k-wds-subset0-super/train/n01514668/n01514668_1116.png,750,1000,750000
imagenet-1k-wds-subset0-super/train/n01514668/n01514668_11266.png,1000,750,750000
imagenet-1k-wds-subset0-super/train/n01514668/n01514668_11444.png,1000,670,670000
imagenet-1k-wds-subset0-super/train/n01514668/n01514668_115.png,472,1000,472000
imagenet-1k-wds-subset0-super/train/n01514668/n01514668_11681.png,1500,1010,1515000
imagenet-1k-wds-subset0-super/train/n01514668/n01514668_11790.png,1000,750,750000
imagenet-1k-wds-subset0-super/train/n01514668/n01514668_12004.png,1000,946,946000
imagenet-1k-wds-subset0-super/train/n01514668/n01514668_12187.png,658,1000,658000
imagenet-1k-wds-subset0-super/train/n01514668/n01514668_12202.png,1000,670,670000
imagenet-1k-wds-subset0-super/train/n01514668/n01514668_1237.png,1000,750,750000
imagenet-1k-wds-subset0-super/train/n01514668/n01514668_12540.png,1000,750,750000
imagenet-1k-wds-subset0-super/train/n01514668/n01514668_12644.png,1000,752,752000
imagenet-1k-wds-subset0-super/train/n01514668/n01514668_12697.png,1000,750,750000
imagenet-1k-wds-subset0-super/train/n01514668/n01514668_12809.png,956,1000,956000
imagenet-1k-wds-subset0-super/train/n01514668/n01514668_12859.png,750,1000,750000
imagenet-1k-wds-subset0-super/train/n01514668/n01514668_12886.png,1000,750,750000
imagenet-1k-wds-subset0-super/train/n01514668/n01514668_12960.png,1000,750,750000
imagenet-1k-wds-subset0-super/train/n01514668/n01514668_13045.png,1000,750,750000
imagenet-1k-wds-subset0-super/train/n01514668/n01514668_13084.png,1000,750,750000
imagenet-1k-wds-subset0-super/train/n01514668/n01514668_1314.png,1000,972,972000
imagenet-1k-wds-subset0-super/train/n01514668/n01514668_13222.png,1000,750,750000
imagenet-1k-wds-subset0-super/train/n01514668/n01514668_13268.png,1000,840,840000
imagenet-1k-wds-subset0-super/train/n01514668/n01514668_10506.jpg,2304,3072,7077888
imagenet-1k-wds-subset0-super/train/n01514859/n01514859_10021.png,1000,750,750000
imagenet-1k-wds-subset0-super/train/n01514859/n01514859_10058.png,1000,800,800000
imagenet-1k-wds-subset0-super/train/n01514859/n01514859_10095.png,850,1000,850000
imagenet-1k-wds-subset0-super/train/n01514859/n01514859_10185.png,1000,716,716000
imagenet-1k-wds-subset0-super/train/n01514859/n01514859_10212.png,670,1000,670000
imagenet-1k-wds-subset0-super/train/n01514859/n01514859_10253.png,750,1000,750000
imagenet-1k-wds-subset0-super/train/n01514859/n01514859_10291.png,666,1000,666000
imagenet-1k-wds-subset0-super/train/n01514859/n01514859_10307.png,1000,750,750000
imagenet-1k-wds-subset0-super/train/n01514859/n01514859_10346.png,320,442,141440
imagenet-1k-wds-subset0-super/train/n01514859/n01514859_10327.png,1008,1124,1132992
imagenet-1k-wds-subset0-super/train/n01514859/n01514859_10395.png,1000,666,666000
imagenet-1k-wds-subset0-super/train/n01514859/n01514859_10410.png,1000,666,666000
imagenet-1k-wds-subset0-super/train/n01514859/n01514859_10423.png,1000,666,666000
imagenet-1k-wds-subset0-super/train/n01514859/n01514859_10446.png,1000,750,750000
imagenet-1k-wds-subset0-super/train/n01514859/n01514859_10480.png,1600,1200,1920000
imagenet-1k-wds-subset0-super/train/n01514859/n01514859_1051.png,1200,1616,1939200
imagenet-1k-wds-subset0-super/train/n01514859/n01514859_10538.png,1000,750,750000
imagenet-1k-wds-subset0-super/train/n01514859/n01514859_10561.png,1000,934,934000
imagenet-1k-wds-subset0-super/train/n01514859/n01514859_10592.png,1000,776,776000
imagenet-1k-wds-subset0-super/train/n01514859/n01514859_10608.png,1000,666,666000
imagenet-1k-wds-subset0-super/train/n01514859/n01514859_10645.png,1000,750,750000
imagenet-1k-wds-subset0-super/train/n01514859/n01514859_10666.png,1000,666,666000
imagenet-1k-wds-subset0-super/train/n01514859/n01514859_10710.png,1000,712,712000
imagenet-1k-wds-subset0-super/train/n01514859/n01514859_10764.png,1000,750,750000
imagenet-1k-wds-subset0-super/train/n01514859/n01514859_10788.png,1000,666,666000
imagenet-1k-wds-subset0-super/train/n01514859/n01514859_10798.png,1000,668,668000
imagenet-1k-wds-subset0-super/train/n01514859/n01514859_10820.png,1000,666,666000
imagenet-1k-wds-subset0-super/train/n01514859/n01514859_1085.png,1000,884,884000
imagenet-1k-wds-subset0-super/train/n01514859/n01514859_10885.png,1000,750,750000
imagenet-1k-wds-subset0-super/train/n01514859/n01514859_10911.png,1000,798,798000
imagenet-1k-wds-subset0-super/train/n01514859/n01514859_10941.png,1000,664,664000
imagenet-1k-wds-subset0-super/train/n01514859/n01514859_10971.png,1000,750,750000
imagenet-1k-wds-subset0-super/train/n01514859/n01514859_10999.png,1000,734,734000
imagenet-1k-wds-subset0-super/train/n01518878/n01518878_10004.png,1000,948,948000
imagenet-1k-wds-subset0-super/train/n01518878/n01518878_10042.png,1000,750,750000
imagenet-1k-wds-subset0-super/train/n01518878/n01518878_10118.png,1000,750,750000
imagenet-1k-wds-subset0-super/train/n01518878/n01518878_10295.png,1000,1000,1000000
imagenet-1k-wds-subset0-super/train/n01518878/n01518878_10391.png,1000,666,666000
imagenet-1k-wds-subset0-super/train/n01518878/n01518878_10460.png,1000,666,666000
imagenet-1k-wds-subset0-super/train/n01518878/n01518878_10521.png,1000,750,750000
imagenet-1k-wds-subset0-super/train/n01518878/n01518878_10706.png,1000,670,670000
imagenet-1k-wds-subset0-super/train/n01518878/n01518878_10887.png,1000,666,666000
imagenet-1k-wds-subset0-super/train/n01518878/n01518878_10939.png,998,1000,998000
imagenet-1k-wds-subset0-super/train/n01518878/n01518878_10983.png,532,800,425600
imagenet-1k-wds-subset0-super/train/n01518878/n01518878_11108.png,1000,674,674000
imagenet-1k-wds-subset0-super/train/n01518878/n01518878_11266.png,1000,750,750000
imagenet-1k-wds-subset0-super/train/n01518878/n01518878_11412.png,1000,686,686000
imagenet-1k-wds-subset0-super/train/n01518878/n01518878_1150.png,1020,680,693600
imagenet-1k-wds-subset0-super/train/n01518878/n01518878_11611.png,800,600,480000
imagenet-1k-wds-subset0-super/train/n01518878/n01518878_11672.png,1000,750,750000
imagenet-1k-wds-subset0-super/train/n01518878/n01518878_11758.png,1000,666,666000
imagenet-1k-wds-subset0-super/train/n01518878/n01518878_11783.png,674,1000,674000
imagenet-1k-wds-subset0-super/train/n01518878/n01518878_11811.png,1000,666,666000
imagenet-1k-wds-subset0-super/train/n01518878/n01518878_11867.png,750,1000,750000
imagenet-1k-wds-subset0-super/train/n01518878/n01518878_11981.png,878,1252,1099256
imagenet-1k-wds-subset0-super/train/n01518878/n01518878_12010.png,1000,1000,1000000
imagenet-1k-wds-subset0-super/train/n01518878/n01518878_12046.png,1000,750,750000
imagenet-1k-wds-subset0-super/train/n01518878/n01518878_1219.png,1000,666,666000
imagenet-1k-wds-subset0-super/train/n01518878/n01518878_12587.png,960,1280,1228800
imagenet-1k-wds-subset0-super/train/n01518878/n01518878_1288.png,1000,750,750000
imagenet-1k-wds-subset0-super/train/n01518878/n01518878_12993.png,1000,750,750000
imagenet-1k-wds-subset0-super/train/n01518878/n01518878_13137.png,1000,750,750000
imagenet-1k-wds-subset0-super/train/n01518878/n01518878_1324.png,1100,694,763400
imagenet-1k-wds-subset0-super/train/n01518878/n01518878_10165.jpg,2988,1656,4948128
imagenet-1k-wds-subset0-super/train/n01518878/n01518878_1116.jpg,1024,685,701440
imagenet-1k-wds-subset0-super/train/n01518878/n01518878_1267.jpg,1600,1071,1713600
imagenet-1k-wds-subset0-super/train/n01530575/n01530575_10007.png,640,464,296960
imagenet-1k-wds-subset0-super/train/n01530575/n01530575_10022.png,1000,670,670000
