image_path,width,height,area
imagenet-1k-wds-subset1-super/train/n01443537/n01443537_10078.png,2000,1500,3000000
imagenet-1k-wds-subset1-super/train/n01443537/n01443537_10092.png,2000,1332,2664000
imagenet-1k-wds-subset1-super/train/n01443537/n01443537_10149.png,1332,2000,2664000
imagenet-1k-wds-subset1-super/train/n01443537/n01443537_10213.png,2000,1328,2656000
imagenet-1k-wds-subset1-super/train/n01443537/n01443537_10285.png,2000,1500,3000000
imagenet-1k-wds-subset1-super/train/n01443537/n01443537_10353.png,1336,2000,2672000
imagenet-1k-wds-subset1-super/train/n01443537/n01443537_10446.png,2000,900,1800000
imagenet-1k-wds-subset1-super/train/n01443537/n01443537_10521.png,2000,1332,2664000
imagenet-1k-wds-subset1-super/train/n01443537/n01443537_10594.png,1500,2000,3000000
imagenet-1k-wds-subset1-super/train/n01443537/n01443537_10677.png,2000,1336,2672000
imagenet-1k-wds-subset1-super/train/n01443537/n01443537_10763.png,2000,1332,2664000
imagenet-1k-wds-subset1-super/train/n01443537/n01443537_1079.png,1536,752,1155072
imagenet-1k-wds-subset1-super/train/n01443537/n01443537_1088.png,2000,1844,3688000
imagenet-1k-wds-subset1-super/train/n01443537/n01443537_11018.png,2000,1332,2664000
imagenet-1k-wds-subset1-super/train/n01443537/n01443537_11057.png,2000,1500,3000000
imagenet-1k-wds-subset1-super/train/n01443537/n01443537_11094.png,2000,1500,3000000
imagenet-1k-wds-subset1-super/train/n01443537/n01443537_1118.png,2560,1920,4915200
imagenet-1k-wds-subset1-super/train/n01443537/n01443537_11238.png,2000,1328,2656000
imagenet-1k-wds-subset1-super/train/n01443537/n01443537_11283.png,1336,2000,2672000
imagenet-1k-wds-subset1-super/train/n01443537/n01443537_11337.png,2000,1496,2992000
imagenet-1k-wds-subset1-super/train/n01443537/n01443537_11360.png,2000,1336,2672000
imagenet-1k-wds-subset1-super/train/n01443537/n01443537_11582.png,1280,960,1228800
imagenet-1k-wds-subset1-super/train/n01443537/n01443537_11483.png,2000,1500,3000000
imagenet-1k-wds-subset1-super/train/n01443537/n01443537_1167.png,2000,1500,3000000
imagenet-1k-wds-subset1-super/train/n01443537/n01443537_11709.png,2000,1500,3000000
imagenet-1k-wds-subset1-super/train/n01443537/n01443537_11916.png,1328,2000,2656000
imagenet-1k-wds-subset1-super/train/n01443537/n01443537_11787.png,2000,1500,3000000
imagenet-1k-wds-subset1-super/train/n01443537/n01443537_11953.png,2000,1500,3000000
imagenet-1k-wds-subset1-super/train/n01443537/n01443537_12126.png,2000,1376,2752000
imagenet-1k-wds-subset1-super/train/n01443537/n01443537_12060.png,2560,1920,4915200
imagenet-1k-wds-subset1-super/train/n01443537/n01443537_12157.png,2000,1500,3000000
imagenet-1k-wds-subset1-super/train/n01443537/n01443537_12211.png,2000,1404,2808000
imagenet-1k-wds-subset1-super/train/n01484850/n01484850_10036.png,2000,1500,3000000
imagenet-1k-wds-subset1-super/train/n01484850/n01484850_10134.png,2000,1336,2672000
imagenet-1k-wds-subset1-super/train/n01484850/n01484850_10336.png,2000,1500,3000000
imagenet-1k-wds-subset1-super/train/n01484850/n01484850_10538.png,2000,1340,2680000
imagenet-1k-wds-subset1-super/train/n01484850/n01484850_1077.png,1800,1192,2145600
imagenet-1k-wds-subset1-super/train/n01484850/n01484850_1086.png,2000,1328,2656000
imagenet-1k-wds-subset1-super/train/n01484850/n01484850_11035.png,2000,1504,3008000
imagenet-1k-wds-subset1-super/train/n01484850/n01484850_11174.png,2000,1332,2664000
imagenet-1k-wds-subset1-super/train/n01484850/n01484850_11205.png,2000,1500,3000000
imagenet-1k-wds-subset1-super/train/n01484850/n01484850_11293.png,2000,1328,2656000
imagenet-1k-wds-subset1-super/train/n01484850/n01484850_11345.png,2000,1416,2832000
imagenet-1k-wds-subset1-super/train/n01484850/n01484850_11467.png,2000,1340,2680000
imagenet-1k-wds-subset1-super/train/n01484850/n01484850_11589.png,2000,1332,2664000
imagenet-1k-wds-subset1-super/train/n01484850/n01484850_11857.png,2000,1180,2360000
imagenet-1k-wds-subset1-super/train/n01484850/n01484850_1168.png,2000,1348,2696000
imagenet-1k-wds-subset1-super/train/n01484850/n01484850_1199.png,2000,1500,3000000
imagenet-1k-wds-subset1-super/train/n01484850/n01484850_12191.png,1800,1192,2145600
imagenet-1k-wds-subset1-super/train/n01484850/n01484850_12507.png,2000,1600,3200000
imagenet-1k-wds-subset1-super/train/n01484850/n01484850_12622.png,2000,1500,3000000
imagenet-1k-wds-subset1-super/train/n01484850/n01484850_12836.png,2000,1500,3000000
imagenet-1k-wds-subset1-super/train/n01484850/n01484850_12953.png,2000,1500,3000000
imagenet-1k-wds-subset1-super/train/n01484850/n01484850_13031.png,2000,1676,3352000
imagenet-1k-wds-subset1-super/train/n01484850/n01484850_13105.png,2000,1332,2664000
imagenet-1k-wds-subset1-super/train/n01484850/n01484850_1317.png,2000,1336,2672000
imagenet-1k-wds-subset1-super/train/n01484850/n01484850_13317.png,2000,1500,3000000
imagenet-1k-wds-subset1-super/train/n01484850/n01484850_13495.png,2000,1500,3000000
imagenet-1k-wds-subset1-super/train/n01484850/n01484850_13622.png,2000,1332,2664000
imagenet-1k-wds-subset1-super/train/n01484850/n01484850_13704.png,2000,1332,2664000
imagenet-1k-wds-subset1-super/train/n01484850/n01484850_1390.png,2000,1500,3000000
imagenet-1k-wds-subset1-super/train/n01484850/n01484850_14037.png,2000,1500,3000000
imagenet-1k-wds-subset1-super/train/n01484850/n01484850_13978.png,2000,1500,3000000
imagenet-1k-wds-subset1-super/train/n01484850/n01484850_14192.png,2000,792,1584000
imagenet-1k-wds-subset1-super/train/n01484850/n01484850_14284.png,1648,1052,1733696
imagenet-1k-wds-subset1-super/train/n01491361/n01491361_10000.png,2000,1300,2600000
imagenet-1k-wds-subset1-super/train/n01491361/n01491361_10052.png,2400,1540,3696000
imagenet-1k-wds-subset1-super/train/n01491361/n01491361_10123.png,2000,1336,2672000
imagenet-1k-wds-subset1-super/train/n01491361/n01491361_1019.png,2000,1328,2656000
imagenet-1k-wds-subset1-super/train/n01491361/n01491361_10332.png,2000,1452,2904000
imagenet-1k-wds-subset1-super/train/n01491361/n01491361_1037.png,2000,1328,2656000
imagenet-1k-wds-subset1-super/train/n01491361/n01491361_10389.png,2000,1332,2664000
imagenet-1k-wds-subset1-super/train/n01491361/n01491361_10443.png,2000,1492,2984000
imagenet-1k-wds-subset1-super/train/n01491361/n01491361_10514.png,2000,1252,2504000
imagenet-1k-wds-subset1-super/train/n01491361/n01491361_10599.png,2000,1288,2576000
imagenet-1k-wds-subset1-super/train/n01491361/n01491361_10638.png,2400,1600,3840000
imagenet-1k-wds-subset1-super/train/n01491361/n01491361_107.png,2000,1352,2704000
imagenet-1k-wds-subset1-super/train/n01491361/n01491361_10724.png,2000,1500,3000000
imagenet-1k-wds-subset1-super/train/n01491361/n01491361_10776.png,2000,1500,3000000
imagenet-1k-wds-subset1-super/train/n01491361/n01491361_1080.png,1280,1920,2457600
imagenet-1k-wds-subset1-super/train/n01491361/n01491361_1093.png,2000,1332,2664000
imagenet-1k-wds-subset1-super/train/n01491361/n01491361_11030.png,2000,1332,2664000
imagenet-1k-wds-subset1-super/train/n01491361/n01491361_11096.png,2000,1328,2656000
imagenet-1k-wds-subset1-super/train/n01491361/n01491361_11137.png,2000,1332,2664000
imagenet-1k-wds-subset1-super/train/n01491361/n01491361_11207.png,2000,1332,2664000
imagenet-1k-wds-subset1-super/train/n01491361/n01491361_1118.png,2400,1600,3840000
imagenet-1k-wds-subset1-super/train/n01491361/n01491361_11322.png,1720,1276,2194720
imagenet-1k-wds-subset1-super/train/n01491361/n01491361_11353.png,2000,1252,2504000
imagenet-1k-wds-subset1-super/train/n01491361/n01491361_11396.png,2000,1500,3000000
imagenet-1k-wds-subset1-super/train/n01491361/n01491361_11462.png,2000,1500,3000000
imagenet-1k-wds-subset1-super/train/n01491361/n01491361_1155.png,2000,1308,2616000
imagenet-1k-wds-subset1-super/train/n01491361/n01491361_1156.png,2000,1332,2664000
imagenet-1k-wds-subset1-super/train/n01491361/n01491361_11660.png,2000,1328,2656000
imagenet-1k-wds-subset1-super/train/n01491361/n01491361_11781.png,2600,1768,4596800
imagenet-1k-wds-subset1-super/train/n01491361/n01491361_11821.png,2000,1340,2680000
imagenet-1k-wds-subset1-super/train/n01491361/n01491361_11863.png,2000,1500,3000000
imagenet-1k-wds-subset1-super/train/n01491361/n01491361_11932.png,2000,1332,2664000
imagenet-1k-wds-subset1-super/train/n01491361/n01491361_11011.jpg,1000,750,750000
imagenet-1k-wds-subset1-super/train/n01494475/n01494475_10112.png,2000,1448,2896000
imagenet-1k-wds-subset1-super/train/n01494475/n01494475_1027.png,2000,1500,3000000
imagenet-1k-wds-subset1-super/train/n01494475/n01494475_10381.png,2000,1332,2664000
imagenet-1k-wds-subset1-super/train/n01494475/n01494475_10451.png,2000,1436,2872000
imagenet-1k-wds-subset1-super/train/n01494475/n01494475_10598.png,2000,1500,3000000
imagenet-1k-wds-subset1-super/train/n01494475/n01494475_1071.png,2000,1500,3000000
imagenet-1k-wds-subset1-super/train/n01494475/n01494475_10801.png,2000,1500,3000000
imagenet-1k-wds-subset1-super/train/n01494475/n01494475_10866.png,2000,1332,2664000
imagenet-1k-wds-subset1-super/train/n01494475/n01494475_1095.png,2000,1332,2664000
imagenet-1k-wds-subset1-super/train/n01494475/n01494475_11042.png,2000,1500,3000000
imagenet-1k-wds-subset1-super/train/n01494475/n01494475_1118.png,2000,1332,2664000
imagenet-1k-wds-subset1-super/train/n01494475/n01494475_111.png,3200,2400,7680000
imagenet-1k-wds-subset1-super/train/n01494475/n01494475_11296.png,2000,1332,2664000
imagenet-1k-wds-subset1-super/train/n01494475/n01494475_11381.png,2000,1516,3032000
imagenet-1k-wds-subset1-super/train/n01494475/n01494475_11516.png,2000,1332,2664000
imagenet-1k-wds-subset1-super/train/n01494475/n01494475_11626.png,2000,1500,3000000
imagenet-1k-wds-subset1-super/train/n01494475/n01494475_11682.png,2000,1512,3024000
imagenet-1k-wds-subset1-super/train/n01494475/n01494475_11739.png,2000,1332,2664000
imagenet-1k-wds-subset1-super/train/n01494475/n01494475_11769.png,2000,1500,3000000
imagenet-1k-wds-subset1-super/train/n01494475/n01494475_11810.png,2000,1500,3000000
imagenet-1k-wds-subset1-super/train/n01494475/n01494475_11970.png,2000,1500,3000000
imagenet-1k-wds-subset1-super/train/n01494475/n01494475_12053.png,2000,1332,2664000
imagenet-1k-wds-subset1-super/train/n01494475/n01494475_12096.png,2000,1504,3008000
imagenet-1k-wds-subset1-super/train/n01494475/n01494475_12219.png,2000,1332,2664000
imagenet-1k-wds-subset1-super/train/n01494475/n01494475_12135.png,3832,2048,7847936
imagenet-1k-wds-subset1-super/train/n01494475/n01494475_12310.png,2000,1332,2664000
imagenet-1k-wds-subset1-super/train/n01494475/n01494475_12376.png,2000,1500,3000000
imagenet-1k-wds-subset1-super/train/n01494475/n01494475_12459.png,2000,1328,2656000
imagenet-1k-wds-subset1-super/train/n01494475/n01494475_1258.png,2000,1600,3200000
imagenet-1k-wds-subset1-super/train/n01494475/n01494475_12616.png,2000,1332,2664000
imagenet-1k-wds-subset1-super/train/n01494475/n01494475_12688.png,2772,1644,4557168
imagenet-1k-wds-subset1-super/train/n01494475/n01494475_12793.png,2000,1328,2656000
imagenet-1k-wds-subset1-super/train/n01494475/n01494475_10008.jpg,989,742,733838
imagenet-1k-wds-subset1-super/train/n01496331/n01496331_10040.png,1200,844,1012800
imagenet-1k-wds-subset1-super/train/n01496331/n01496331_10061.png,1400,1120,1568000
imagenet-1k-wds-subset1-super/train/n01496331/n01496331_10124.png,960,720,691200
imagenet-1k-wds-subset1-super/train/n01496331/n01496331_10357.png,1200,1072,1286400
imagenet-1k-wds-subset1-super/train/n01496331/n01496331_10420.png,1200,900,1080000
imagenet-1k-wds-subset1-super/train/n01496331/n01496331_10232.png,2560,1920,4915200
imagenet-1k-wds-subset1-super/train/n01496331/n01496331_10444.png,1200,552,662400
imagenet-1k-wds-subset1-super/train/n01496331/n01496331_10720.png,560,536,300160
imagenet-1k-wds-subset1-super/train/n01496331/n01496331_10653.png,1600,1200,1920000
imagenet-1k-wds-subset1-super/train/n01496331/n01496331_10606.png,3072,1844,5664768
imagenet-1k-wds-subset1-super/train/n01496331/n01496331_10856.png,820,652,534640
imagenet-1k-wds-subset1-super/train/n01496331/n01496331_1093.png,800,648,518400
imagenet-1k-wds-subset1-super/train/n01496331/n01496331_10768.png,3200,2400,7680000
imagenet-1k-wds-subset1-super/train/n01496331/n01496331_1106.png,1332,2000,2664000
imagenet-1k-wds-subset1-super/train/n01496331/n01496331_1120.png,640,280,179200
imagenet-1k-wds-subset1-super/train/n01496331/n01496331_1124.png,984,728,716352
imagenet-1k-wds-subset1-super/train/n01496331/n01496331_11168.png,2560,1920,4915200
imagenet-1k-wds-subset1-super/train/n01496331/n01496331_11332.png,2000,1500,3000000
imagenet-1k-wds-subset1-super/train/n01496331/n01496331_11427.png,1168,780,911040
imagenet-1k-wds-subset1-super/train/n01496331/n01496331_11480.png,2160,1460,3153600
imagenet-1k-wds-subset1-super/train/n01496331/n01496331_11515.png,800,600,480000
imagenet-1k-wds-subset1-super/train/n01496331/n01496331_11609.png,2560,1920,4915200
imagenet-1k-wds-subset1-super/train/n01496331/n01496331_11690.png,1700,1056,1795200
imagenet-1k-wds-subset1-super/train/n01496331/n01496331_11718.png,800,532,425600
imagenet-1k-wds-subset1-super/train/n01496331/n01496331_11804.png,812,608,493696
imagenet-1k-wds-subset1-super/train/n01496331/n01496331_11752.png,2000,1500,3000000
imagenet-1k-wds-subset1-super/train/n01496331/n01496331_11866.png,2000,1328,2656000
imagenet-1k-wds-subset1-super/train/n01496331/n01496331_11892.png,1440,780,1123200
imagenet-1k-wds-subset1-super/train/n01496331/n01496331_12097.png,1600,1068,1708800
imagenet-1k-wds-subset1-super/train/n01496331/n01496331_11015.jpg,1600,1200,1920000
imagenet-1k-wds-subset1-super/train/n01496331/n01496331_11534.jpg,1024,768,786432
imagenet-1k-wds-subset1-super/train/n01496331/n01496331_11963.jpg,1600,1200,1920000
imagenet-1k-wds-subset1-super/train/n01496331/n01496331_12025.jpg,1600,1200,1920000
imagenet-1k-wds-subset1-super/train/n01498041/n01498041_10004.png,2000,1500,3000000
imagenet-1k-wds-subset1-super/train/n01498041/n01498041_10099.png,2000,1500,3000000
imagenet-1k-wds-subset1-super/train/n01498041/n01498041_10118.png,2000,1500,3000000
imagenet-1k-wds-subset1-super/train/n01498041/n01498041_10164.png,2000,1500,3000000
imagenet-1k-wds-subset1-super/train/n01498041/n01498041_10199.png,1500,2000,3000000
imagenet-1k-wds-subset1-super/train/n01498041/n01498041_1022.png,2000,1500,3000000
imagenet-1k-wds-subset1-super/train/n01498041/n01498041_10272.png,2000,1500,3000000
imagenet-1k-wds-subset1-super/train/n01498041/n01498041_10283.png,2000,1500,3000000
imagenet-1k-wds-subset1-super/train/n01498041/n01498041_10339.png,2000,1324,2648000
imagenet-1k-wds-subset1-super/train/n01498041/n01498041_10302.png,1500,2000,3000000
imagenet-1k-wds-subset1-super/train/n01498041/n01498041_10390.png,2000,1388,2776000
imagenet-1k-wds-subset1-super/train/n01498041/n01498041_10426.png,2000,1500,3000000
imagenet-1k-wds-subset1-super/train/n01498041/n01498041_10474.png,1500,2000,3000000
imagenet-1k-wds-subset1-super/train/n01498041/n01498041_10493.png,2000,1332,2664000
imagenet-1k-wds-subset1-super/train/n01498041/n01498041_10540.png,1500,2000,3000000
imagenet-1k-wds-subset1-super/train/n01498041/n01498041_10588.png,2000,1500,3000000
imagenet-1k-wds-subset1-super/train/n01498041/n01498041_10608.png,1608,2000,3216000
imagenet-1k-wds-subset1-super/train/n01498041/n01498041_10635.png,2000,1500,3000000
imagenet-1k-wds-subset1-super/train/n01498041/n01498041_10657.png,2000,1500,3000000
imagenet-1k-wds-subset1-super/train/n01498041/n01498041_10676.png,2000,1500,3000000
imagenet-1k-wds-subset1-super/train/n01498041/n01498041_10703.png,2000,1500,3000000
imagenet-1k-wds-subset1-super/train/n01498041/n01498041_10735.png,2000,1500,3000000
imagenet-1k-wds-subset1-super/train/n01498041/n01498041_10755.png,2000,1500,3000000
imagenet-1k-wds-subset1-super/train/n01498041/n01498041_10826.png,2000,1432,2864000
imagenet-1k-wds-subset1-super/train/n01498041/n01498041_10847.png,2000,1500,3000000
imagenet-1k-wds-subset1-super/train/n01498041/n01498041_10884.png,2000,1500,3000000
imagenet-1k-wds-subset1-super/train/n01498041/n01498041_10926.png,1596,2000,3192000
imagenet-1k-wds-subset1-super/train/n01498041/n01498041_10958.png,2000,1504,3008000
imagenet-1k-wds-subset1-super/train/n01498041/n01498041_10998.png,2000,1500,3000000
imagenet-1k-wds-subset1-super/train/n01498041/n01498041_11024.png,2000,1500,3000000
imagenet-1k-wds-subset1-super/train/n01498041/n01498041_11049.png,2000,1500,3000000
imagenet-1k-wds-subset1-super/train/n01498041/n01498041_11072.png,2000,1500,3000000
imagenet-1k-wds-subset1-super/train/n01498041/n01498041_11105.png,2000,1328,2656000
imagenet-1k-wds-subset1-super/train/n01514668/n01514668_10171.png,884,1200,1060800
imagenet-1k-wds-subset1-super/train/n01514668/n01514668_10014.png,2264,2256,5107584
imagenet-1k-wds-subset1-super/train/n01514668/n01514668_10322.png,2000,1500,3000000
imagenet-1k-wds-subset1-super/train/n01514668/n01514668_10519.png,2000,1500,3000000
imagenet-1k-wds-subset1-super/train/n01514668/n01514668_10576.png,2000,1604,3208000
imagenet-1k-wds-subset1-super/train/n01514668/n01514668_10690.png,1332,2000,2664000
imagenet-1k-wds-subset1-super/train/n01514668/n01514668_10753.png,2000,1500,3000000
imagenet-1k-wds-subset1-super/train/n01514668/n01514668_10874.png,2000,1500,3000000
imagenet-1k-wds-subset1-super/train/n01514668/n01514668_10921.png,2000,2000,4000000
imagenet-1k-wds-subset1-super/train/n01514668/n01514668_11034.png,2000,1500,3000000
imagenet-1k-wds-subset1-super/train/n01514668/n01514668_11105.png,2000,1336,2672000
imagenet-1k-wds-subset1-super/train/n01514668/n01514668_11166.png,2000,1500,3000000
imagenet-1k-wds-subset1-super/train/n01514668/n01514668_11273.png,1644,2000,3288000
imagenet-1k-wds-subset1-super/train/n01514668/n01514668_11487.png,2000,1500,3000000
imagenet-1k-wds-subset1-super/train/n01514668/n01514668_11531.png,2000,1500,3000000
imagenet-1k-wds-subset1-super/train/n01514668/n01514668_11693.png,2000,1604,3208000
imagenet-1k-wds-subset1-super/train/n01514668/n01514668_1182.png,2000,1500,3000000
imagenet-1k-wds-subset1-super/train/n01514668/n01514668_12027.png,2000,1336,2672000
imagenet-1k-wds-subset1-super/train/n01514668/n01514668_12192.png,1336,2000,2672000
imagenet-1k-wds-subset1-super/train/n01514668/n01514668_12416.png,2000,1464,2928000
imagenet-1k-wds-subset1-super/train/n01514668/n01514668_12627.png,2000,1332,2664000
imagenet-1k-wds-subset1-super/train/n01514668/n01514668_12652.png,2380,1880,4474400
imagenet-1k-wds-subset1-super/train/n01514668/n01514668_12805.png,2000,1500,3000000
imagenet-1k-wds-subset1-super/train/n01514668/n01514668_12814.png,2000,1500,3000000
imagenet-1k-wds-subset1-super/train/n01514668/n01514668_12862.png,2000,1500,3000000
imagenet-1k-wds-subset1-super/train/n01514668/n01514668_12931.png,2000,1500,3000000
imagenet-1k-wds-subset1-super/train/n01514668/n01514668_12972.png,2000,1332,2664000
imagenet-1k-wds-subset1-super/train/n01514668/n01514668_13072.png,2000,1336,2672000
imagenet-1k-wds-subset1-super/train/n01514668/n01514668_13092.png,2000,2000,4000000
imagenet-1k-wds-subset1-super/train/n01514668/n01514668_13158.png,2000,1000,2000000
imagenet-1k-wds-subset1-super/train/n01514668/n01514668_13234.png,1360,2000,2720000
imagenet-1k-wds-subset1-super/train/n01514668/n01514668_13274.png,2000,1500,3000000
imagenet-1k-wds-subset1-super/train/n01514668/n01514668_12278.jpg,770,1024,788480
imagenet-1k-wds-subset1-super/train/n01514859/n01514859_10028.png,1276,2000,2552000
imagenet-1k-wds-subset1-super/train/n01514859/n01514859_10070.png,2000,1328,2656000
imagenet-1k-wds-subset1-super/train/n01514859/n01514859_10154.png,2800,1792,5017600
imagenet-1k-wds-subset1-super/train/n01514859/n01514859_10188.png,2000,1920,3840000
imagenet-1k-wds-subset1-super/train/n01514859/n01514859_10219.png,1500,2000,3000000
imagenet-1k-wds-subset1-super/train/n01514859/n01514859_10269.png,2000,1536,3072000
imagenet-1k-wds-subset1-super/train/n01514859/n01514859_10293.png,1336,2000,2672000
imagenet-1k-wds-subset1-super/train/n01514859/n01514859_1032.png,2000,1500,3000000
imagenet-1k-wds-subset1-super/train/n01514859/n01514859_1033.png,2000,1332,2664000
imagenet-1k-wds-subset1-super/train/n01514859/n01514859_10348.png,1700,2000,3400000
imagenet-1k-wds-subset1-super/train/n01514859/n01514859_10399.png,1420,2000,2840000
imagenet-1k-wds-subset1-super/train/n01514859/n01514859_10411.png,2000,1336,2672000
imagenet-1k-wds-subset1-super/train/n01514859/n01514859_10427.png,2000,1336,2672000
imagenet-1k-wds-subset1-super/train/n01514859/n01514859_10454.png,2000,1644,3288000
imagenet-1k-wds-subset1-super/train/n01514859/n01514859_10488.png,1736,2000,3472000
imagenet-1k-wds-subset1-super/train/n01514859/n01514859_10519.png,2000,1500,3000000
imagenet-1k-wds-subset1-super/train/n01514859/n01514859_10548.png,1500,2000,3000000
imagenet-1k-wds-subset1-super/train/n01514859/n01514859_10573.png,2000,1376,2752000
imagenet-1k-wds-subset1-super/train/n01514859/n01514859_10596.png,2000,1556,3112000
imagenet-1k-wds-subset1-super/train/n01514859/n01514859_10616.png,1492,2000,2984000
imagenet-1k-wds-subset1-super/train/n01514859/n01514859_10649.png,2000,1496,2992000
imagenet-1k-wds-subset1-super/train/n01514859/n01514859_10691.png,1712,2000,3424000
imagenet-1k-wds-subset1-super/train/n01514859/n01514859_10715.png,2000,1480,2960000
imagenet-1k-wds-subset1-super/train/n01514859/n01514859_10770.png,2000,1660,3320000
imagenet-1k-wds-subset1-super/train/n01514859/n01514859_10790.png,2000,1500,3000000
imagenet-1k-wds-subset1-super/train/n01514859/n01514859_108.png,1932,1892,3655344
imagenet-1k-wds-subset1-super/train/n01514859/n01514859_10825.png,2000,1332,2664000
imagenet-1k-wds-subset1-super/train/n01514859/n01514859_10857.png,2000,1332,2664000
imagenet-1k-wds-subset1-super/train/n01514859/n01514859_10898.png,2000,1868,3736000
imagenet-1k-wds-subset1-super/train/n01514859/n01514859_10919.png,2000,1500,3000000
imagenet-1k-wds-subset1-super/train/n01514859/n01514859_10948.png,2000,1500,3000000
imagenet-1k-wds-subset1-super/train/n01514859/n01514859_10979.png,2000,1332,2664000
imagenet-1k-wds-subset1-super/train/n01514859/n01514859_11000.png,2000,1692,3384000
imagenet-1k-wds-subset1-super/train/n01518878/n01518878_10006.png,1728,2000,3456000
imagenet-1k-wds-subset1-super/train/n01518878/n01518878_10073.png,2000,1332,2664000
imagenet-1k-wds-subset1-super/train/n01518878/n01518878_10139.png,2000,1332,2664000
imagenet-1k-wds-subset1-super/train/n01518878/n01518878_102.png,2000,1500,3000000
imagenet-1k-wds-subset1-super/train/n01518878/n01518878_103.png,2000,1772,3544000
imagenet-1k-wds-subset1-super/train/n01518878/n01518878_1042.png,1332,2000,2664000
imagenet-1k-wds-subset1-super/train/n01518878/n01518878_10474.png,2000,1600,3200000
imagenet-1k-wds-subset1-super/train/n01518878/n01518878_10562.png,2000,1500,3000000
imagenet-1k-wds-subset1-super/train/n01518878/n01518878_10717.png,2000,1500,3000000
imagenet-1k-wds-subset1-super/train/n01518878/n01518878_10949.png,2000,1500,3000000
imagenet-1k-wds-subset1-super/train/n01518878/n01518878_1089.png,2560,1920,4915200
imagenet-1k-wds-subset1-super/train/n01518878/n01518878_10987.png,2000,1468,2936000
imagenet-1k-wds-subset1-super/train/n01518878/n01518878_11113.png,2000,1500,3000000
imagenet-1k-wds-subset1-super/train/n01518878/n01518878_1119.png,1344,2000,2688000
imagenet-1k-wds-subset1-super/train/n01518878/n01518878_11320.png,1752,2000,3504000
imagenet-1k-wds-subset1-super/train/n01518878/n01518878_1142.png,3200,2208,7065600
imagenet-1k-wds-subset1-super/train/n01518878/n01518878_11552.png,2000,1500,3000000
imagenet-1k-wds-subset1-super/train/n01518878/n01518878_1162.png,2000,1332,2664000
imagenet-1k-wds-subset1-super/train/n01518878/n01518878_1174.png,1500,2000,3000000
imagenet-1k-wds-subset1-super/train/n01518878/n01518878_11770.png,2000,1500,3000000
imagenet-1k-wds-subset1-super/train/n01518878/n01518878_11796.png,2000,1600,3200000
imagenet-1k-wds-subset1-super/train/n01518878/n01518878_11822.png,2000,1500,3000000
